order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,shipping_state,order_status,acquisition_channel
553143,12551,2010-08-30 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,12,2.95,35.4,United Kingdom,Completed,Direct Mail & Wholesale
553144,12931,2010-02-24 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,United Kingdom,Completed,Direct Mail & Wholesale
553145,17622,2010-12-02 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,2,0.55,1.1,United Kingdom,Completed,Direct Mail & Wholesale
553146,17271,2009-12-07 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
553147,12774,2010-03-26 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553148,17899,2010-07-22 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,2,0.55,1.1,United Kingdom,Completed,Direct Mail & Wholesale
553149,17140,2011-07-27 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
553150,13763,2011-01-05 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,United Kingdom,Completed,Direct Mail & Wholesale
553151,15739,2011-10-13 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
553152,18232,2011-06-05 00:00:00,POST,POSTAGE,Postage & Packaging,4,18.0,72.0,United Kingdom,Completed,Direct Mail & Wholesale
553153,17671,2011-08-08 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,4,0.55,2.2,United Kingdom,Completed,Direct Mail & Wholesale
553154,12554,2011-04-21 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,Spain,Completed,Direct Mail & Wholesale
553155,14844,2010-01-04 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
553156,14124,2011-11-02 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,12,1.65,19.8,United Kingdom,Completed,Direct Mail & Wholesale
553157,16229,2010-08-02 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,1.69,6.76,United Kingdom,Completed,Direct Mail & Wholesale
553158,17695,2011-01-12 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,France,Completed,Direct Mail & Wholesale
553159,16875,2010-10-28 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,6,12.75,76.5,United Kingdom,Completed,Direct Mail & Wholesale
553160,15999,2010-10-15 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,Netherlands,Completed,Direct Mail & Wholesale
C553161,14248,2011-06-29 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,-1,2.95,-2.95,United Kingdom,Cancelled,Direct Mail & Wholesale
C553162,17694,2010-01-21 00:00:00,47566,PARTY BUNTING,Party Supplies,-12,4.95,-59.4,United Kingdom,Cancelled,Direct Mail & Wholesale
553163,15818,2010-02-23 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553164,12471,2010-08-13 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,EIRE,Completed,Direct Mail & Wholesale
553165,13362,2010-03-02 00:00:00,47566,PARTY BUNTING,Party Supplies,6,4.95,29.7,Germany,Completed,Direct Mail & Wholesale
553166,15322,2011-02-07 00:00:00,POST,POSTAGE,Postage & Packaging,6,18.0,108.0,United Kingdom,Completed,Direct Mail & Wholesale
553167,13249,2011-06-25 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,1.69,3.38,France,Completed,Direct Mail & Wholesale
553168,17997,2010-06-13 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,4,0.55,2.2,United Kingdom,Completed,Direct Mail & Wholesale
C553169,17746,2011-03-26 00:00:00,POST,POSTAGE,Postage & Packaging,-6,18.0,-108.0,United Kingdom,Cancelled,Direct Mail & Wholesale
553170,14057,2011-01-05 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,Germany,Completed,Direct Mail & Wholesale
553171,17074,2011-07-14 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,1.69,10.14,United Kingdom,Completed,Direct Mail & Wholesale
553172,16546,2010-12-24 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
553173,13231,2011-10-08 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
553174,12523,2010-07-16 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,United Kingdom,Completed,Direct Mail & Wholesale
C553175,16381,2010-08-12 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,-2,2.95,-5.9,United Kingdom,Cancelled,Direct Mail & Wholesale
553176,15190,2010-07-30 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,4,0.55,2.2,United Kingdom,Completed,Direct Mail & Wholesale
553177,15430,2011-09-25 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
553178,17200,2010-02-09 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,United Kingdom,Completed,Direct Mail & Wholesale
553179,17828,2011-02-17 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
553180,13276,2011-10-14 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
553181,17823,2010-02-20 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,Germany,Completed,Direct Mail & Wholesale
553182,16317,2010-02-15 00:00:00,47566,PARTY BUNTING,Party Supplies,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
553183,17148,2010-02-05 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,Germany,Completed,Direct Mail & Wholesale
553184,13870,2010-04-22 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,4,2.55,10.2,United Kingdom,Completed,Direct Mail & Wholesale
553185,14443,2011-10-06 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,Germany,Completed,Direct Mail & Wholesale
553186,17997,2011-01-29 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
553187,17389,2011-04-05 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,2,0.55,1.1,United Kingdom,Completed,Direct Mail & Wholesale
553188,14154,2011-09-22 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,4,0.55,2.2,United Kingdom,Completed,Direct Mail & Wholesale
553189,12582,2010-01-19 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,12,1.95,23.4,United Kingdom,Completed,Direct Mail & Wholesale
553190,16415,2011-09-03 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,United Kingdom,Completed,Direct Mail & Wholesale
553191,17705,2010-02-06 00:00:00,POST,POSTAGE,Postage & Packaging,6,18.0,108.0,United Kingdom,Completed,Direct Mail & Wholesale
553192,13568,2011-11-27 00:00:00,POST,POSTAGE,Postage & Packaging,12,18.0,216.0,United Kingdom,Completed,Direct Mail & Wholesale
553193,13668,2011-02-25 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,12,4.95,59.4,France,Completed,Direct Mail & Wholesale
553194,15344,2011-02-13 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
553195,17556,2011-10-24 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553196,16574,2011-09-18 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,EIRE,Completed,Direct Mail & Wholesale
C553197,17893,2011-06-11 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,-1,2.55,-2.55,United Kingdom,Cancelled,Direct Mail & Wholesale
553198,13383,2010-09-18 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,12,4.95,59.4,United Kingdom,Completed,Direct Mail & Wholesale
553199,17178,2011-10-18 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,1.69,10.14,United Kingdom,Completed,Direct Mail & Wholesale
553200,12350,2010-05-10 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,United Kingdom,Completed,Direct Mail & Wholesale
553201,14380,2011-05-08 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,6,12.75,76.5,United Kingdom,Completed,Direct Mail & Wholesale
553202,13226,2010-09-15 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
553203,13646,2010-10-14 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,United Kingdom,Completed,Direct Mail & Wholesale
553204,16447,2011-02-16 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,France,Completed,Direct Mail & Wholesale
553205,17679,2011-02-26 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
553206,14459,2011-11-08 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,4,2.95,11.8,United Kingdom,Completed,Direct Mail & Wholesale
553207,17643,2010-04-15 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
553208,15583,2011-01-18 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,Switzerland,Completed,Direct Mail & Wholesale
553209,13044,2011-11-18 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,1.69,6.76,Switzerland,Completed,Direct Mail & Wholesale
553210,12532,2010-04-28 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,France,Completed,Direct Mail & Wholesale
553211,14093,2011-11-24 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
553212,13661,2010-05-19 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
553213,12998,2010-11-06 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
553214,17769,2010-07-15 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
553215,16324,2010-03-17 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
C553216,13205,2010-06-06 00:00:00,POST,POSTAGE,Postage & Packaging,-12,18.0,-216.0,United Kingdom,Cancelled,Direct Mail & Wholesale
553217,17884,2010-10-24 00:00:00,POST,POSTAGE,Postage & Packaging,6,18.0,108.0,United Kingdom,Completed,Direct Mail & Wholesale
553218,13116,2011-05-04 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
553219,15198,2010-01-05 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
553220,17938,2010-02-16 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
553221,17594,2010-11-11 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,12,1.65,19.8,France,Completed,Direct Mail & Wholesale
553222,15478,2011-06-14 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,12,12.75,153.0,United Kingdom,Completed,Direct Mail & Wholesale
553223,17248,2011-01-01 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553224,17035,2009-12-26 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,12,1.65,19.8,United Kingdom,Completed,Direct Mail & Wholesale
553225,12604,2011-06-23 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
553226,14595,2011-08-12 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
553227,17215,2010-04-18 00:00:00,47566,PARTY BUNTING,Party Supplies,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
553228,15503,2011-06-16 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553229,16204,2011-02-03 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,1.69,3.38,United Kingdom,Completed,Direct Mail & Wholesale
553230,13911,2009-12-03 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
553231,15079,2010-06-20 00:00:00,POST,POSTAGE,Postage & Packaging,12,18.0,216.0,Germany,Completed,Direct Mail & Wholesale
553232,17454,2011-07-30 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,6,1.65,9.9,United Kingdom,Completed,Direct Mail & Wholesale
553233,15050,2010-02-23 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,1.69,6.76,United Kingdom,Completed,Direct Mail & Wholesale
553234,12911,2010-10-16 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,4,2.55,10.2,United Kingdom,Completed,Direct Mail & Wholesale
553235,14616,2011-09-13 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
553236,17561,2011-06-05 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,2,1.95,3.9,United Kingdom,Completed,Direct Mail & Wholesale
553237,14013,2011-10-06 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
553238,13491,2010-05-31 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
553239,14448,2010-10-01 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,4,2.55,10.2,United Kingdom,Completed,Direct Mail & Wholesale
553240,15827,2010-08-25 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,France,Completed,Direct Mail & Wholesale
553241,15083,2010-09-03 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553242,14770,2010-07-28 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,United Kingdom,Completed,Direct Mail & Wholesale
553243,15075,2011-10-23 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,United Kingdom,Completed,Direct Mail & Wholesale
553244,13807,2010-05-12 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,4,0.55,2.2,United Kingdom,Completed,Direct Mail & Wholesale
553245,15047,2010-02-25 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
553246,15263,2011-07-08 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553247,14383,2011-02-06 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,EIRE,Completed,Direct Mail & Wholesale
553248,17578,2010-02-25 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
553249,12949,2011-11-21 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,6,2.95,17.7,United Kingdom,Completed,Direct Mail & Wholesale
553250,12394,2010-02-17 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,2,0.55,1.1,United Kingdom,Completed,Direct Mail & Wholesale
553251,15000,2011-05-29 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
553252,16633,2011-05-03 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,12,1.69,20.28,United Kingdom,Completed,Direct Mail & Wholesale
553253,17045,2010-02-12 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
553254,13736,2010-07-05 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,United Kingdom,Completed,Direct Mail & Wholesale
553255,16316,2010-05-08 00:00:00,47566,PARTY BUNTING,Party Supplies,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
553256,17914,2010-09-27 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,12,4.95,59.4,United Kingdom,Completed,Direct Mail & Wholesale
553257,15681,2010-06-07 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
553258,17584,2011-09-14 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,United Kingdom,Completed,Direct Mail & Wholesale
553259,12575,2011-08-31 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
553260,12934,2011-11-12 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
553261,15503,2010-12-12 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,United Kingdom,Completed,Direct Mail & Wholesale
553262,14808,2011-10-16 00:00:00,POST,POSTAGE,Postage & Packaging,4,18.0,72.0,United Kingdom,Completed,Direct Mail & Wholesale
553263,13714,2011-02-17 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,EIRE,Completed,Direct Mail & Wholesale
553264,17611,2010-04-12 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
553265,13567,2010-02-19 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
553266,14589,2010-04-22 00:00:00,POST,POSTAGE,Postage & Packaging,4,18.0,72.0,EIRE,Completed,Direct Mail & Wholesale
553267,14195,2010-10-09 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
553268,16943,2010-04-16 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
553269,13586,2010-09-29 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
553270,12393,2011-07-03 00:00:00,POST,POSTAGE,Postage & Packaging,12,18.0,216.0,United Kingdom,Completed,Direct Mail & Wholesale
553271,15356,2010-07-07 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553272,18244,2011-04-14 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,6,2.95,17.7,United Kingdom,Completed,Direct Mail & Wholesale
553273,12636,2010-01-26 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
553274,17623,2011-04-14 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,6,2.95,17.7,United Kingdom,Completed,Direct Mail & Wholesale
553275,15226,2011-08-22 00:00:00,47566,PARTY BUNTING,Party Supplies,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
553276,16321,2010-11-27 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
553277,16254,2011-04-22 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
553278,15691,2011-07-27 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553279,15724,2010-04-30 00:00:00,47566,PARTY BUNTING,Party Supplies,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
553280,12938,2009-12-18 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
553281,14462,2010-06-04 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
553282,14337,2010-10-23 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
553283,16524,2010-01-03 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
553284,17098,2010-07-21 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,4,2.55,10.2,United Kingdom,Completed,Direct Mail & Wholesale
553285,13793,2011-07-27 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,12,2.55,30.6,United Kingdom,Completed,Direct Mail & Wholesale
553286,15162,2011-10-04 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553287,16725,2010-03-19 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,United Kingdom,Completed,Direct Mail & Wholesale
553288,15868,2011-02-05 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,United Kingdom,Completed,Direct Mail & Wholesale
553289,15126,2011-05-26 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,France,Completed,Direct Mail & Wholesale
553290,14010,2010-02-01 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,United Kingdom,Completed,Direct Mail & Wholesale
553291,15283,2010-02-26 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553292,14549,2010-12-26 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,2,0.55,1.1,Australia,Completed,Direct Mail & Wholesale
553293,16277,2010-05-19 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
553294,17347,2011-10-31 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,Switzerland,Completed,Direct Mail & Wholesale
553295,12776,2011-06-30 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,Portugal,Completed,Direct Mail & Wholesale
553296,15045,2011-10-29 00:00:00,47566,PARTY BUNTING,Party Supplies,12,4.95,59.4,United Kingdom,Completed,Direct Mail & Wholesale
553297,14234,2011-03-03 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
553298,15780,2011-09-01 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,6,2.95,17.7,United Kingdom,Completed,Direct Mail & Wholesale
553299,13306,2010-10-18 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
553300,13673,2011-08-23 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,6,12.75,76.5,United Kingdom,Completed,Direct Mail & Wholesale
553301,13745,2011-01-14 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,United Kingdom,Completed,Direct Mail & Wholesale
553302,13567,2010-08-26 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
553303,12427,2011-08-23 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,12,12.75,153.0,United Kingdom,Completed,Direct Mail & Wholesale
553304,13050,2010-10-21 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,France,Completed,Direct Mail & Wholesale
553305,16368,2011-11-29 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
553306,17633,2010-11-11 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,12,2.55,30.6,United Kingdom,Completed,Direct Mail & Wholesale
553307,13197,2010-06-15 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
553308,17587,2009-12-14 00:00:00,47566,PARTY BUNTING,Party Supplies,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
553309,14045,2010-08-31 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,1.69,10.14,United Kingdom,Completed,Direct Mail & Wholesale
553310,18018,2010-11-20 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
553311,14299,2011-10-12 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
553312,17466,2010-01-20 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,1.69,3.38,United Kingdom,Completed,Direct Mail & Wholesale
553313,14751,2011-03-21 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
