order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_cost,discount_amount,total_amount
66954,7119,2023-04-21 20:24:23.411521,Completed,Debit Card,City52,IL,23.99,0.0,145.01
66955,6617,2023-05-27 18:49:25.416027,Completed,PayPal,City4,NY,7.08,0.0,8144.22
66956,12105,2022-12-10 17:06:16.311904,Completed,Apple Pay,City38,NY,24.27,0.0,393.1
66957,7277,2023-11-19 22:29:56.163580,Completed,Credit Card,City7,CA,16.69,0.0,2313.49
66958,11054,2022-09-19 17:20:18.627402,Completed,Debit Card,City17,PA,12.63,178.24,1280.1
66959,14159,2023-06-17 14:56:54.125532,Completed,Apple Pay,City78,MI,20.25,0.0,189.19
66960,13277,2023-05-19 16:14:41.737404,Completed,Debit Card,City49,MI,1.24,0.0,1947.88
66961,14139,2023-12-18 01:22:36.221560,Completed,Apple Pay,City91,FL,15.33,0.0,1684.08
66962,15562,2023-12-22 02:54:43.874704,Completed,Debit Card,City80,GA,23.59,0.0,326.45
66963,16225,2023-01-11 17:29:11.341793,Completed,Credit Card,City73,FL,16.67,0.0,6197.349999999999
66964,17072,2022-05-08 11:35:59.703116,Completed,PayPal,City24,IL,3.71,0.0,3096.3
66965,5811,2023-02-01 03:37:32.473589,Returned,Debit Card,City57,CA,19.9,0.0,2764.86
66966,1310,2023-06-01 02:54:11.859687,Completed,Credit Card,City31,MI,4.04,121.14,1306.59
66967,14291,2021-05-19 06:23:47.587924,Cancelled,Credit Card,City1,CA,11.01,0.0,2072.21
66968,7370,2023-11-04 11:32:39.917433,Completed,PayPal,City1,NC,9.0,0.0,5438.77
66969,14777,2023-01-06 18:40:23.226619,Completed,Credit Card,City70,OH,7.96,0.0,480.4
66970,10116,2023-08-01 15:08:42.944045,Completed,Debit Card,City2,FL,18.26,0.0,241.75
66971,5186,2023-09-29 13:01:34.784295,Completed,PayPal,City57,OH,15.84,0.0,944.2
66972,6071,2023-07-23 09:08:21.559591,Completed,Apple Pay,City97,OH,5.54,0.0,1374.41
66973,16533,2023-04-07 01:22:26.143479,Completed,PayPal,City53,FL,11.15,309.51,2810.05
66974,15184,2023-07-10 01:42:37.459566,Completed,PayPal,City76,IL,1.97,0.0,5965.21
66975,12228,2023-04-18 02:30:22.878147,Completed,Debit Card,City54,IL,18.74,0.0,503.56
66976,14164,2023-06-22 00:32:20.730572,Returned,Apple Pay,City66,GA,0.04,0.0,2590.27
66977,14928,2022-07-23 03:45:00.929581,Completed,PayPal,City81,FL,24.79,0.0,7452.44
66978,9358,2023-01-05 07:09:07.575455,Completed,PayPal,City75,NC,15.29,0.0,449.79
66979,6182,2023-02-25 16:34:05.277411,Completed,Apple Pay,City96,GA,17.55,0.0,2051.73
66980,5696,2023-03-24 17:41:11.851477,Completed,Debit Card,City59,OH,3.68,0.0,2586.5399999999995
66981,1090,2022-04-21 21:22:45.487560,Returned,Apple Pay,City68,NC,8.59,0.0,696.37
66982,14253,2023-10-08 09:06:35.716720,Completed,Credit Card,City44,TX,9.22,0.0,1385.5800000000002
66983,19056,2023-12-25 19:01:16.058667,Returned,Apple Pay,City6,FL,17.38,0.0,1294.5300000000002
66984,144,2023-11-17 07:35:33.423256,Completed,Apple Pay,City88,FL,14.03,0.0,2000.08
66985,19567,2023-02-17 08:27:21.980299,Completed,Credit Card,City50,CA,4.16,86.84,8777.58
66986,55,2022-04-07 22:05:33.617498,Completed,PayPal,City51,MI,6.69,0.0,1778.7900000000002
66987,11031,2023-09-06 15:23:09.629273,Completed,PayPal,City5,GA,15.99,0.0,782.3100000000001
66988,10096,2023-12-20 14:10:10.088126,Completed,PayPal,City70,NY,23.98,0.0,4998.28
66989,1565,2023-12-12 06:34:24.752161,Completed,Apple Pay,City10,NY,18.43,0.0,226.12
66990,1532,2023-12-21 09:42:46.954433,Completed,PayPal,City64,NC,4.76,0.0,734.93
66991,90,2023-04-29 11:40:35.868066,Completed,Credit Card,City68,NC,18.03,0.0,987.75
66992,14456,2022-10-02 02:00:33.438579,Completed,Credit Card,City69,MI,23.99,4.85,8684.14
66993,7398,2023-10-10 11:05:47.460110,Completed,PayPal,City40,CA,4.82,67.79,614.88
66994,2088,2022-12-03 03:45:23.221759,Completed,PayPal,City8,TX,4.81,6.08,1115.78
66995,13984,2021-11-14 06:17:51.468890,Returned,Debit Card,City74,MI,13.36,0.0,504.13
66996,3502,2022-12-15 17:35:25.179541,Completed,Debit Card,City48,GA,1.84,0.0,4066.55
66997,18538,2022-10-21 12:40:53.743433,Completed,Debit Card,City33,PA,4.36,255.48,1026.28
66998,16775,2023-07-11 04:34:40.758611,Completed,PayPal,City70,NY,13.18,0.0,5650.48
66999,4496,2023-04-14 05:52:19.185441,Completed,Debit Card,City31,TX,23.22,0.0,280.20000000000005
67000,13451,2023-12-12 10:59:59.062507,Completed,Debit Card,City88,TX,19.62,0.0,2382.9
67001,13752,2023-07-09 16:54:02.335630,Completed,PayPal,City32,CA,18.77,46.16,280.33
67002,4999,2023-12-28 23:39:23.568009,Returned,Debit Card,City56,GA,3.09,0.0,151.21
67003,15069,2023-11-09 11:34:14.337448,Completed,Credit Card,City66,NY,18.07,0.0,2339.05
67004,10149,2022-04-19 20:36:26.634760,Completed,PayPal,City78,FL,12.25,0.0,6406.12
67005,1490,2023-12-01 02:16:47.226121,Completed,Debit Card,City88,NY,20.61,0.0,1710.59
67006,6058,2023-02-24 06:20:19.808350,Completed,PayPal,City40,TX,1.86,0.0,93.59
67007,18228,2023-08-05 15:38:05.937327,Completed,Debit Card,City87,PA,9.66,0.0,1830.36
67008,16183,2022-11-12 11:56:49.507238,Returned,Debit Card,City6,GA,20.76,0.0,152.2
67009,8962,2022-08-08 04:58:32.916954,Completed,PayPal,City12,OH,15.12,0.0,323.0
67010,10488,2023-09-15 10:49:22.832296,Completed,Credit Card,City8,GA,15.07,51.63,3625.85
67011,16128,2022-10-31 07:35:06.735180,Completed,Debit Card,City94,MI,6.85,0.0,374.41
67012,10040,2023-10-25 07:10:11.412327,Completed,Credit Card,City60,PA,13.34,0.0,1196.8
67013,17803,2022-09-28 04:04:55.507201,Completed,Credit Card,City66,NC,16.22,552.28,4763.650000000001
67014,4982,2023-06-09 01:54:13.567617,Completed,PayPal,City90,NC,24.41,0.0,3502.09
67015,1408,2023-07-14 00:20:13.732235,Completed,Credit Card,City47,FL,22.94,75.74,1196.4
67016,7529,2023-09-08 16:29:44.958121,Completed,Apple Pay,City99,MI,9.93,0.0,452.57
67017,16922,2023-03-24 17:02:50.249750,Completed,Apple Pay,City75,MI,19.21,63.9,274.81
67018,5099,2023-10-12 00:26:41.601166,Completed,Debit Card,City56,FL,24.43,243.42,1403.8100000000002
67019,16185,2022-12-12 19:56:30.950336,Cancelled,Credit Card,City81,MI,7.61,0.0,3063.19
67020,5540,2021-10-18 23:41:09.936802,Completed,Debit Card,City23,FL,23.68,0.0,627.79
67021,16952,2022-09-12 13:05:37.647251,Completed,PayPal,City93,PA,3.07,53.3,2919.11
67022,18754,2023-11-16 10:33:33.382465,Completed,Debit Card,City35,NC,12.58,0.0,181.66000000000005
67023,740,2022-07-05 06:45:45.357665,Completed,PayPal,City91,CA,2.9,0.0,2745.19
67024,10582,2023-06-14 04:49:00.935833,Completed,PayPal,City62,NC,8.79,145.31,3467.18
67025,5782,2023-07-26 16:08:39.476664,Completed,Credit Card,City59,GA,0.58,0.0,1161.76
67026,5050,2023-07-06 06:19:37.285659,Completed,Credit Card,City76,MI,8.48,0.0,3586.57
67027,3778,2021-08-11 10:53:51.915556,Completed,PayPal,City51,MI,6.48,0.0,74.33
67028,15547,2023-07-11 00:19:59.397756,Completed,PayPal,City4,IL,12.61,0.0,1467.07
67029,8900,2022-12-25 06:51:30.446200,Completed,PayPal,City100,NC,23.99,0.0,1297.8100000000002
67030,6086,2023-08-25 13:46:28.297919,Completed,Credit Card,City29,TX,16.47,0.0,365.97
67031,16154,2023-12-09 10:33:46.848424,Completed,Debit Card,City42,FL,23.79,0.0,417.2600000000001
67032,8647,2021-12-23 12:57:46.085662,Completed,Debit Card,City21,PA,13.77,0.0,564.86
67033,18397,2023-12-30 06:39:49.886555,Completed,Credit Card,City37,OH,17.49,273.59000000000003,7041.73
67034,16177,2023-11-27 14:51:20.485274,Completed,Apple Pay,City53,NY,0.01,0.0,776.65
67035,15150,2023-03-05 02:55:58.320375,Completed,PayPal,City54,OH,10.39,0.0,911.99
67036,15455,2022-06-23 23:23:34.808165,Completed,Debit Card,City94,NY,6.5,0.0,3684.67
67037,1357,2023-03-22 07:32:27.526009,Cancelled,PayPal,City26,CA,6.14,0.0,155.26999999999998
67038,14835,2022-08-11 21:31:40.643937,Completed,Apple Pay,City81,IL,11.26,0.0,279.2
67039,14802,2023-11-16 17:55:01.833720,Completed,Apple Pay,City10,MI,20.7,0.0,73.57
67040,10326,2021-11-09 15:04:50.049041,Completed,PayPal,City23,FL,14.81,0.0,2278.37
67041,2616,2022-07-28 21:17:09.126853,Completed,Credit Card,City94,NY,2.05,183.29,3399.74
67042,369,2023-12-04 02:12:31.200387,Completed,Apple Pay,City62,GA,14.26,301.09,1720.42
67043,4531,2023-08-06 21:21:04.119183,Completed,Credit Card,City65,GA,17.49,0.0,341.45
67044,6671,2023-11-01 21:58:37.572354,Completed,Apple Pay,City80,GA,7.92,257.93,4576.75
67045,12726,2023-09-15 01:55:58.735003,Completed,Debit Card,City75,IL,11.37,0.0,2348.6
67046,8534,2023-12-16 01:38:04.253618,Completed,PayPal,City94,PA,4.58,0.0,403.43
67047,18149,2022-10-18 08:27:53.458537,Completed,Apple Pay,City53,MI,22.86,0.0,861.14
67048,3559,2023-12-22 14:05:33.005094,Completed,PayPal,City1,OH,24.53,0.0,496.24
67049,13287,2022-04-11 15:51:52.554382,Completed,Apple Pay,City27,PA,0.42,134.55,1211.3200000000002
67050,11451,2023-01-17 06:26:31.994827,Completed,PayPal,City8,NY,0.6,0.0,1613.51
67051,2410,2023-06-13 18:58:50.746084,Returned,Apple Pay,City27,IL,3.62,0.0,179.9
67052,14598,2023-12-23 07:56:51.258584,Completed,PayPal,City7,OH,3.67,0.0,139.89999999999998
67053,10138,2022-12-17 12:48:30.469239,Completed,Apple Pay,City66,OH,1.47,0.0,628.25
67054,1021,2021-12-16 11:19:06.844414,Completed,Debit Card,City46,PA,2.05,20.94,85.8
67055,14280,2022-12-23 17:34:18.031420,Completed,Debit Card,City85,CA,1.98,0.0,4576.419999999999
67056,11165,2023-03-03 00:07:15.678206,Completed,Debit Card,City39,NY,6.29,0.0,4971.129999999999
67057,1390,2023-10-10 05:32:56.966808,Completed,PayPal,City36,NY,4.42,30.79,638.1899999999999
67058,1039,2022-04-06 15:49:26.566557,Completed,Apple Pay,City89,NC,1.09,0.0,2901.25
67059,14710,2023-04-05 04:57:40.701202,Completed,PayPal,City5,GA,2.0,0.0,1772.1
67060,15811,2023-12-17 22:10:27.226773,Completed,Apple Pay,City63,OH,8.66,0.0,11988.36
67061,18523,2023-10-08 22:42:59.161599,Completed,Credit Card,City73,MI,9.87,272.07,2458.46
67062,17783,2023-10-23 12:25:53.719160,Completed,Apple Pay,City31,GA,2.41,0.0,227.63
67063,10719,2023-03-12 18:54:32.712149,Cancelled,Credit Card,City34,OH,7.35,0.0,376.0700000000001
67064,15766,2023-07-24 15:08:28.010456,Returned,Credit Card,City6,NY,21.18,14.92,575.56
67065,12433,2023-12-17 14:27:49.469682,Completed,Debit Card,City65,NY,1.63,0.0,658.87
67066,1810,2023-10-28 15:58:44.088940,Cancelled,Apple Pay,City14,MI,15.1,0.0,67.97
67067,3715,2023-01-01 17:39:16.408848,Completed,PayPal,City33,FL,11.97,0.0,347.44000000000005
67068,19818,2022-08-04 15:56:51.204487,Completed,Credit Card,City2,FL,16.34,0.0,645.7800000000001
67069,10150,2023-03-21 02:30:46.136939,Completed,Debit Card,City36,NY,16.78,0.0,1782.82
67070,14698,2023-12-01 15:06:50.650084,Completed,PayPal,City48,OH,3.49,98.14,3548.12
67071,2420,2023-10-04 06:40:10.646472,Completed,Credit Card,City6,MI,2.94,28.44,2401.69
67072,497,2023-05-04 17:38:29.234684,Completed,PayPal,City92,OH,9.82,0.0,253.35
67073,15430,2022-12-01 19:33:00.553167,Completed,Credit Card,City42,PA,22.23,27.89,321.15000000000003
67074,19494,2023-09-07 12:36:41.446763,Completed,PayPal,City81,NY,22.8,435.07,2546.3100000000004
67075,368,2023-03-26 04:17:27.663578,Returned,Apple Pay,City80,FL,14.42,0.0,2746.9
67076,13013,2023-09-12 18:44:41.247708,Completed,Credit Card,City35,PA,22.75,0.0,247.43
67077,6203,2023-03-13 11:25:08.335943,Completed,Apple Pay,City14,CA,2.2,0.0,1025.95
67078,18506,2022-06-19 07:33:30.122340,Completed,Debit Card,City13,NY,17.14,30.46,138.98000000000002
67079,10745,2022-08-01 16:49:39.475693,Completed,Credit Card,City83,OH,12.26,98.37,2766.3300000000004
67080,14009,2023-02-27 17:25:04.223245,Completed,Apple Pay,City68,GA,16.69,0.0,58.3
67081,18978,2022-07-05 03:20:06.337188,Cancelled,Credit Card,City31,GA,2.81,0.0,2720.7
67082,15426,2023-12-22 02:33:04.315927,Completed,Debit Card,City3,TX,10.25,691.11,7163.95
67083,11964,2023-12-22 18:26:39.934829,Completed,Credit Card,City23,NC,9.45,2.78,1493.96
67084,10445,2022-04-15 17:26:03.094447,Completed,PayPal,City45,IL,20.07,0.0,293.58
67085,5450,2023-12-23 17:52:45.222677,Completed,Credit Card,City93,TX,0.45,29.59,813.7800000000001
67086,6052,2023-10-05 07:24:53.510086,Completed,PayPal,City75,NY,2.21,0.0,2652.89
67087,4362,2022-12-22 22:25:06.949599,Completed,Debit Card,City60,OH,17.77,0.0,400.66
67088,10789,2023-02-16 02:07:19.925387,Completed,PayPal,City49,IL,23.98,0.0,305.72
67089,6085,2022-02-19 22:16:55.220549,Completed,PayPal,City22,MI,20.26,0.0,169.39
67090,120,2023-12-23 08:39:38.537354,Completed,PayPal,City71,PA,4.59,52.95,364.69
67091,4623,2023-08-09 04:08:45.822217,Completed,PayPal,City20,GA,15.71,0.0,1801.85
67092,4557,2023-07-19 03:53:19.311174,Completed,Debit Card,City42,FL,10.71,0.0,2632.44
67093,7442,2023-12-13 21:16:05.925378,Completed,Debit Card,City63,CA,6.4,0.0,2915.35
67094,2014,2023-10-25 06:03:39.214309,Completed,Apple Pay,City86,CA,13.53,0.0,5010.41
67095,15612,2023-06-29 13:24:43.005599,Completed,Debit Card,City79,PA,21.16,75.78,2016.86
67096,13388,2023-07-23 22:18:56.984948,Returned,PayPal,City6,IL,17.32,0.0,164.7
67097,10806,2022-10-24 02:00:53.694935,Completed,Apple Pay,City39,OH,10.06,0.0,447.37
67098,11121,2022-01-21 00:45:19.137341,Returned,Credit Card,City3,NC,15.84,79.02,1724.63
67099,1876,2022-06-22 10:50:52.954912,Completed,Apple Pay,City2,MI,21.83,176.14,1838.84
67100,17545,2021-06-09 23:54:02.005286,Completed,Debit Card,City61,GA,23.35,23.01,520.35
67101,13202,2023-11-12 01:52:32.605972,Completed,Credit Card,City30,IL,19.07,164.93,678.8000000000001
67102,12281,2022-06-16 00:46:08.404191,Cancelled,Credit Card,City18,PA,14.86,580.51,3307.1
67103,10385,2021-10-19 01:59:00.389871,Completed,Apple Pay,City59,IL,1.45,0.0,33.22
67104,6817,2023-09-17 01:01:07.124626,Completed,Debit Card,City86,MI,20.2,0.0,9900.77
67105,10308,2023-10-20 22:40:13.530129,Completed,Debit Card,City31,FL,22.19,0.0,1415.76
67106,687,2023-10-10 00:47:35.971942,Returned,Credit Card,City98,TX,21.54,0.0,1627.11
67107,10926,2023-04-14 09:51:07.743101,Completed,Apple Pay,City8,NC,3.57,55.62,1006.09
67108,616,2022-01-14 17:20:41.288014,Completed,Debit Card,City92,MI,3.24,27.24,852.57
67109,15259,2023-08-15 00:18:29.354242,Completed,Credit Card,City40,NY,21.34,0.0,2643.24
67110,17214,2022-11-17 14:55:36.908258,Completed,Debit Card,City94,NC,1.99,0.0,260.87
67111,8817,2023-12-01 22:06:29.721721,Completed,PayPal,City85,CA,3.81,0.0,202.65
67112,19552,2023-11-06 17:14:23.826299,Completed,Credit Card,City34,IL,4.25,181.41,1032.22
67113,9290,2023-07-03 08:47:18.145448,Returned,PayPal,City36,PA,7.94,0.0,888.72
67114,10751,2022-03-10 18:02:53.710178,Completed,Debit Card,City59,GA,6.63,0.0,1156.2900000000002
67115,19632,2022-06-03 00:37:26.575985,Completed,Debit Card,City37,PA,6.89,161.52,652.97
67116,10096,2023-09-26 15:53:29.325029,Completed,Apple Pay,City2,TX,19.92,0.0,1769.1
67117,17771,2023-05-31 08:12:33.799225,Completed,PayPal,City75,FL,1.79,0.0,7047.700000000001
67118,18863,2023-03-03 08:50:41.388281,Completed,Apple Pay,City55,MI,12.4,119.19,1012.59
67119,18487,2023-08-28 20:20:03.815308,Completed,PayPal,City86,NC,22.1,0.0,1408.2099999999998
67120,11498,2023-12-06 13:36:31.449637,Completed,Credit Card,City37,MI,17.26,0.0,585.98
67121,11726,2023-07-22 13:32:39.101454,Cancelled,Credit Card,City58,TX,1.1,0.0,80.24
67122,28,2023-03-20 14:11:19.824468,Cancelled,Debit Card,City55,TX,9.29,0.0,1821.19
67123,620,2023-12-30 23:57:01.716548,Completed,Debit Card,City6,OH,9.36,0.0,78.59
67124,10549,2023-11-14 02:04:12.270325,Cancelled,PayPal,City86,NC,15.62,0.0,524.4399999999999
67125,10476,2022-12-21 06:29:17.856540,Completed,Credit Card,City45,CA,3.11,0.0,1102.99
67126,3414,2023-10-18 22:30:44.173800,Completed,PayPal,City14,IL,2.86,107.72,2251.27
67127,4925,2023-05-17 07:53:08.340707,Returned,Apple Pay,City36,PA,14.54,0.0,225.87
67128,17155,2023-05-04 23:39:50.152560,Completed,Apple Pay,City3,NC,5.6,0.0,556.15
67129,19139,2023-01-14 23:22:33.061596,Completed,Debit Card,City100,GA,20.36,68.67,295.04
67130,7372,2023-04-20 00:16:44.136751,Completed,PayPal,City57,OH,21.36,89.6,529.09
67131,5771,2023-12-26 12:53:20.705597,Completed,PayPal,City9,GA,19.47,827.0899999999999,7430.610000000001
67132,14877,2023-07-29 06:07:47.437450,Completed,Debit Card,City11,FL,21.81,0.0,3490.38
67133,15812,2022-01-22 04:34:33.247293,Completed,Apple Pay,City88,GA,4.08,20.69,121.3
67134,11461,2021-07-14 19:07:12.099236,Completed,Apple Pay,City72,PA,17.77,0.0,3217.96
67135,8672,2023-03-21 09:36:12.608391,Completed,Debit Card,City62,FL,2.79,0.0,98.61
67136,14625,2023-09-24 09:34:07.844048,Completed,Debit Card,City10,CA,9.09,0.0,2311.3100000000004
67137,18276,2023-10-28 07:08:59.422568,Completed,Apple Pay,City1,GA,23.69,0.0,1116.09
67138,3865,2023-12-04 18:24:28.341956,Completed,PayPal,City97,CA,12.35,39.39,366.87
67139,10612,2023-09-05 18:55:43.915583,Completed,Debit Card,City44,CA,2.06,309.16,1238.7
67140,686,2022-02-02 14:08:28.393392,Completed,Credit Card,City59,OH,3.81,0.0,2094.83
67141,14233,2023-12-30 16:00:40.180363,Returned,Apple Pay,City95,OH,20.45,0.0,3488.92
67142,3468,2023-01-16 11:10:09.554747,Completed,Credit Card,City20,OH,13.23,0.0,1486.71
67143,6975,2021-10-07 06:56:38.960440,Completed,Apple Pay,City58,PA,4.34,89.93,513.95
67144,7818,2023-09-28 08:55:04.843512,Returned,Debit Card,City92,CA,24.23,0.0,167.54999999999998
67145,2898,2022-12-03 07:54:27.589821,Completed,Debit Card,City29,MI,0.19,0.0,3520.6200000000003
67146,1621,2021-11-15 16:31:58.687231,Completed,Credit Card,City56,NC,12.45,62.35,1421.81
67147,13439,2023-02-23 22:53:09.583510,Completed,Debit Card,City54,MI,23.46,0.0,161.51000000000002
67148,6676,2023-07-21 23:00:27.639169,Returned,Credit Card,City41,CA,16.8,0.0,2750.1800000000003
67149,6936,2023-01-12 18:43:16.529749,Completed,Debit Card,City30,CA,7.37,115.13,1043.53
67150,17346,2023-03-09 11:25:06.406899,Returned,Debit Card,City99,PA,16.87,85.49,2207.55
67151,748,2021-12-06 05:02:14.355724,Completed,Apple Pay,City51,GA,13.5,60.76,1165.43
67152,540,2023-12-03 23:56:31.582493,Completed,Apple Pay,City50,IL,24.0,0.0,9212.35
67153,7714,2023-09-11 07:42:36.856987,Completed,Debit Card,City19,PA,22.2,0.0,1584.95
67154,10299,2023-04-21 14:02:43.033112,Completed,Credit Card,City29,NC,8.97,0.0,157.83
67155,17726,2023-10-30 04:13:49.041128,Completed,Debit Card,City46,FL,14.08,202.92,2181.91
67156,3280,2023-12-26 10:16:14.156574,Completed,Debit Card,City38,NC,17.24,118.02,2085.64
67157,8534,2023-12-27 19:40:31.437191,Completed,Credit Card,City15,CA,0.81,0.0,658.0899999999999
67158,6382,2021-12-07 19:22:49.686081,Completed,Debit Card,City21,MI,15.61,0.0,129.97
67159,4,2023-11-13 09:39:29.603061,Completed,Apple Pay,City44,PA,1.93,0.0,116.84
67160,10435,2023-08-19 13:42:37.750129,Completed,PayPal,City53,CA,20.84,0.0,245.02
67161,12221,2023-08-27 04:37:56.945440,Returned,Debit Card,City46,IL,5.35,0.0,487.3200000000001
67162,16389,2023-02-04 11:57:36.712548,Completed,Debit Card,City96,OH,7.45,0.0,2122.81
67163,13548,2023-12-20 03:43:22.248432,Completed,Debit Card,City100,MI,8.62,29.86,1524.4399999999998
67164,4430,2023-02-07 03:03:12.578287,Completed,PayPal,City41,CA,22.31,16.5,501.27
67165,15010,2023-12-25 06:27:39.992609,Completed,Debit Card,City22,IL,17.33,0.0,289.18
67166,6161,2022-10-04 10:59:29.961213,Completed,Apple Pay,City93,TX,16.17,309.1,5820.83
67167,10556,2023-08-26 17:16:17.964689,Completed,PayPal,City43,NC,20.74,63.24,328.77
67168,4438,2023-07-07 09:18:04.405911,Completed,Apple Pay,City35,OH,20.78,0.0,2155.17
67169,3973,2022-11-18 00:44:24.401786,Completed,PayPal,City39,GA,11.38,0.0,126.39
67170,16919,2023-02-15 20:39:27.803878,Completed,Debit Card,City24,NY,4.86,53.5,2386.51
67171,15226,2022-12-31 10:59:59.320850,Completed,Credit Card,City48,NC,11.49,14.81,450.65
67172,8791,2023-12-16 10:18:26.399370,Completed,PayPal,City20,NC,16.85,0.0,590.57
67173,9397,2023-12-12 11:02:07.224003,Completed,Credit Card,City59,CA,0.65,0.0,5272.65
67174,19117,2023-03-11 08:14:08.854419,Completed,Debit Card,City2,PA,21.63,0.0,1674.5100000000002
67175,17962,2021-08-21 15:35:05.131855,Completed,Apple Pay,City38,GA,19.52,0.0,1047.02
67176,4375,2023-05-30 16:37:19.246989,Completed,PayPal,City47,PA,5.45,0.0,429.32
67177,475,2022-01-28 04:27:27.462156,Cancelled,PayPal,City85,OH,18.73,154.96,3556.07
67178,16353,2023-12-14 00:18:55.511266,Completed,Apple Pay,City21,PA,11.87,0.0,1809.25
67179,4714,2023-10-29 16:45:24.332864,Completed,Credit Card,City54,OH,18.87,62.68,374.08
67180,18189,2023-04-25 10:38:40.727400,Returned,Apple Pay,City16,NY,8.7,0.0,2907.62
67181,19898,2023-10-21 07:13:04.093434,Completed,Apple Pay,City23,MI,18.97,61.55,741.73
67182,18144,2022-10-02 07:06:59.870503,Completed,Apple Pay,City91,IL,24.32,53.83,508.79
67183,6953,2023-12-09 13:52:21.055566,Completed,Apple Pay,City61,NC,1.52,0.0,55.49
67184,18697,2023-09-26 20:48:37.783289,Completed,PayPal,City68,CA,12.41,0.0,4848.94
67185,12860,2023-12-29 00:12:59.905953,Completed,Debit Card,City17,OH,17.94,0.0,276.12
67186,17596,2023-08-25 19:08:13.323727,Completed,Apple Pay,City78,NY,24.19,132.72,1839.52
67187,19335,2022-08-15 00:14:38.267356,Completed,PayPal,City97,CA,3.57,25.5,379.83
67188,19930,2023-02-28 20:07:50.212176,Completed,Debit Card,City23,NY,11.8,0.0,1632.16
67189,653,2023-01-09 19:18:23.354286,Completed,Debit Card,City32,OH,1.98,0.0,377.04
67190,14972,2022-11-26 04:08:14.572130,Cancelled,PayPal,City49,TX,21.51,0.0,231.54
67191,4287,2022-11-07 03:37:19.172470,Completed,PayPal,City51,TX,0.85,0.0,320.35
67192,5240,2022-11-22 12:27:28.206253,Cancelled,PayPal,City94,TX,17.93,42.02,256.05
67193,101,2023-06-07 23:08:41.603961,Returned,PayPal,City5,NC,22.64,0.0,380.5
67194,3236,2023-10-10 13:13:30.038865,Completed,Apple Pay,City49,NC,5.66,29.16,170.87
67195,17249,2023-11-24 08:47:30.977531,Completed,Credit Card,City55,NC,14.06,39.27,1244.28
67196,11598,2023-12-30 05:40:30.300225,Completed,Debit Card,City23,MI,11.01,0.0,1402.62
67197,6926,2023-01-14 22:18:51.808264,Completed,Apple Pay,City83,MI,22.43,0.0,856.76
67198,3450,2023-08-13 01:16:11.676017,Completed,Debit Card,City87,GA,1.0,0.0,387.45
67199,17928,2023-11-17 13:55:16.803748,Completed,Apple Pay,City94,NC,2.19,0.0,433.29
67200,12124,2023-06-25 20:41:48.016175,Completed,Apple Pay,City81,MI,13.96,0.0,1359.41
67201,978,2023-09-10 15:22:42.682631,Completed,PayPal,City54,TX,1.65,253.22,1014.53
67202,15566,2023-10-27 22:55:07.035114,Completed,Credit Card,City50,GA,16.23,0.0,161.29999999999998
67203,14199,2023-06-13 15:33:39.780991,Completed,PayPal,City26,GA,8.2,23.83,251.81
67204,4006,2023-09-27 10:37:00.167553,Completed,Debit Card,City58,TX,11.53,0.0,482.82
67205,3975,2023-12-23 19:38:35.582433,Completed,Debit Card,City76,OH,2.42,0.0,291.23
67206,10846,2022-05-04 04:04:41.185273,Completed,Debit Card,City91,NC,21.28,1076.62,4327.74
67207,13259,2023-05-29 14:16:39.828132,Completed,PayPal,City56,PA,18.29,0.0,14137.1
67208,18938,2023-11-13 16:57:05.410974,Completed,Credit Card,City90,FL,0.84,0.0,770.7700000000001
67209,9165,2023-08-20 12:29:26.714465,Completed,PayPal,City58,CA,6.6,0.0,329.65000000000003
67210,17739,2023-05-01 22:40:55.784946,Completed,PayPal,City46,NY,6.47,0.0,389.63000000000005
67211,15224,2023-02-04 18:26:42.967890,Cancelled,Debit Card,City39,TX,8.41,0.0,1427.96
67212,2221,2023-03-30 02:43:41.035896,Returned,PayPal,City19,NC,0.06,0.0,68.74000000000001
67213,12801,2023-07-06 16:37:13.264261,Completed,Apple Pay,City68,GA,6.07,0.0,8975.69
67214,9012,2023-11-30 14:45:47.371939,Completed,PayPal,City19,NY,16.5,0.0,1523.0700000000002
67215,6366,2023-12-01 21:13:14.761312,Completed,Credit Card,City43,GA,12.57,0.0,1762.6
67216,2632,2023-07-13 16:42:59.992297,Completed,Apple Pay,City19,NY,10.46,0.0,1099.84
67217,14620,2023-06-16 03:04:47.088263,Completed,Debit Card,City19,NC,24.21,0.0,380.57
67218,12697,2022-09-22 01:12:49.222266,Cancelled,Apple Pay,City38,CA,8.72,68.35,282.14000000000004
67219,7344,2023-11-26 06:25:48.409090,Completed,PayPal,City32,TX,12.98,0.0,672.72
67220,4724,2022-11-11 05:57:01.016555,Completed,PayPal,City8,TX,12.82,0.0,1395.79
67221,4552,2023-08-17 21:27:19.747617,Completed,Apple Pay,City7,CA,4.64,0.0,425.42
67222,6276,2023-10-10 10:33:23.557158,Completed,Apple Pay,City6,CA,8.38,0.0,2223.01
67223,2175,2023-04-29 10:13:13.339009,Completed,Credit Card,City88,GA,1.24,0.0,857.29
67224,6301,2023-02-24 04:06:35.125551,Completed,Debit Card,City33,GA,9.47,112.48,1323.28
67225,19286,2023-05-11 01:22:35.670292,Completed,Debit Card,City77,OH,8.22,83.14,340.77000000000004
