session_id,customer_id,session_date,channel,device,pages_viewed,session_duration,converted
232257,,2022-04-11 08:24:02,Email,Desktop,4,34,0
232258,,2023-11-06 11:35:51,Direct,Tablet,10,481,0
232259,17188,2021-07-31 23:04:19,Organic Search,Desktop,5,348,0
232260,,2021-01-27 18:53:36,Direct,Tablet,3,53,0
232261,,2021-08-10 02:28:31,Paid Search,Mobile,7,756,0
232262,,2022-03-01 10:58:07,Direct,Mobile,7,250,0
232263,,2022-07-29 22:36:37,Organic Search,Mobile,8,125,0
232264,,2023-01-06 14:59:58,Paid Search,Mobile,8,131,0
232265,,2023-12-22 06:29:49,Social Media,Mobile,5,516,0
232266,,2021-01-29 05:38:35,Referral,Desktop,3,148,0
232267,,2022-04-09 02:39:38,Referral,Tablet,4,170,0
232268,7013,2023-03-05 14:40:46,Referral,Desktop,5,18,0
232269,19281,2022-11-23 06:35:52,Organic Search,Desktop,7,118,0
232270,3248,2021-07-04 06:53:08,Email,Mobile,4,182,0
232271,,2021-06-20 18:01:21,Organic Search,Desktop,4,106,0
232272,16178,2023-02-18 14:16:28,Email,Desktop,3,51,0
232273,,2021-06-29 23:49:27,Direct,Mobile,3,95,0
232274,,2021-06-05 16:27:18,Paid Search,Desktop,3,184,0
232275,,2022-10-07 13:33:56,Referral,Mobile,4,69,0
232276,13606,2023-07-04 00:28:28,Social Media,Mobile,5,0,0
232277,,2022-03-03 10:24:35,Social Media,Desktop,5,315,0
232278,,2021-12-12 03:35:19,Email,Mobile,2,430,0
232279,,2023-09-05 05:07:04,Email,Tablet,4,67,0
232280,,2022-12-11 15:10:23,Referral,Desktop,4,89,0
232281,,2021-12-19 05:43:54,Referral,Tablet,8,79,0
232282,9944,2023-01-07 02:48:40,Social Media,Mobile,3,222,0
232283,,2022-08-25 15:43:15,Organic Search,Desktop,7,91,1
232284,,2022-06-11 21:38:51,Email,Desktop,4,177,0
232285,,2022-08-11 05:48:20,Paid Search,Desktop,4,111,0
232286,19664,2022-06-25 08:04:26,Direct,Desktop,2,522,0
232287,,2022-03-25 07:22:35,Email,Desktop,4,40,0
232288,,2021-03-17 18:30:36,Email,Mobile,2,124,0
232289,,2021-07-12 03:54:36,Paid Search,Mobile,3,209,0
232290,,2021-10-09 04:18:48,Referral,Mobile,7,43,0
232291,,2022-08-24 04:38:02,Email,Mobile,6,267,0
232292,,2022-09-07 22:13:15,Email,Desktop,5,11,0
232293,,2023-07-06 12:03:06,Direct,Desktop,3,131,0
232294,,2022-05-03 04:06:05,Paid Search,Mobile,2,22,0
232295,,2021-09-15 04:07:31,Email,Mobile,1,21,0
232296,16388,2023-10-08 15:16:09,Referral,Desktop,1,194,0
232297,,2023-04-22 19:23:48,Paid Search,Tablet,7,91,0
232298,13656,2022-03-16 00:42:57,Organic Search,Desktop,4,2,0
232299,7507,2022-11-26 10:08:58,Direct,Desktop,6,277,0
232300,,2022-12-17 23:41:57,Referral,Mobile,7,393,0
232301,908,2023-01-10 16:33:38,Email,Mobile,5,76,0
232302,2491,2022-09-22 07:03:02,Direct,Mobile,8,271,0
232303,,2021-10-25 11:58:23,Direct,Mobile,6,170,0
232304,,2022-03-09 00:39:44,Social Media,Tablet,4,82,0
232305,10227,2022-08-22 23:25:37,Referral,Desktop,6,109,0
232306,,2022-12-19 18:30:30,Paid Search,Tablet,7,223,0
232307,,2021-04-12 11:37:17,Email,Desktop,2,41,0
232308,,2022-08-31 08:14:58,Referral,Tablet,6,47,0
232309,2406,2021-09-27 15:05:52,Referral,Mobile,3,345,0
232310,,2021-11-08 15:34:01,Referral,Desktop,4,145,0
232311,,2021-10-02 00:17:45,Paid Search,Mobile,4,368,0
232312,,2022-06-10 16:49:30,Email,Desktop,5,340,0
232313,,2022-06-25 06:12:13,Paid Search,Mobile,10,29,0
232314,14676,2021-09-30 07:28:31,Social Media,Mobile,5,155,0
232315,18378,2023-06-03 11:09:28,Direct,Mobile,6,198,0
232316,,2022-08-02 16:42:32,Email,Mobile,4,107,0
232317,,2023-08-23 00:59:09,Referral,Mobile,8,118,0
232318,,2022-05-13 07:27:24,Organic Search,Mobile,8,394,0
232319,,2023-05-28 01:06:04,Social Media,Desktop,5,87,0
232320,11305,2022-09-11 04:20:15,Referral,Mobile,5,118,0
232321,,2022-11-14 06:22:22,Paid Search,Tablet,4,21,0
232322,,2022-09-30 18:23:34,Direct,Desktop,3,108,0
232323,,2021-02-22 07:37:53,Direct,Mobile,2,56,0
232324,,2022-11-14 22:06:44,Organic Search,Mobile,3,0,0
232325,,2023-07-07 04:03:41,Social Media,Mobile,4,404,0
232326,,2023-03-28 18:12:53,Organic Search,Desktop,3,223,0
232327,,2021-10-24 00:24:45,Paid Search,Mobile,4,271,0
232328,,2023-01-07 18:48:50,Direct,Desktop,8,70,0
232329,,2023-02-10 06:19:53,Direct,Desktop,4,27,0
232330,6311,2023-05-26 08:35:31,Organic Search,Mobile,6,86,0
232331,,2021-09-19 16:58:33,Paid Search,Desktop,7,406,0
232332,,2022-11-14 17:59:45,Email,Desktop,5,182,0
232333,,2022-08-09 00:15:02,Social Media,Desktop,2,46,0
232334,,2022-07-05 21:51:52,Referral,Desktop,5,32,0
232335,,2021-11-06 23:10:30,Social Media,Desktop,4,143,0
232336,,2023-06-14 09:24:51,Referral,Mobile,3,216,0
232337,,2023-09-24 05:52:05,Organic Search,Desktop,1,596,0
232338,,2021-08-17 16:56:26,Organic Search,Mobile,4,673,0
232339,2173,2022-02-11 23:34:16,Social Media,Mobile,6,18,0
232340,,2023-01-15 02:31:39,Paid Search,Tablet,5,161,0
232341,12485,2023-09-22 23:35:48,Social Media,Mobile,7,8,0
232342,,2021-08-21 16:40:18,Referral,Mobile,7,37,0
232343,,2021-10-10 15:22:11,Organic Search,Desktop,4,184,0
232344,,2021-05-26 21:06:57,Paid Search,Tablet,12,65,0
232345,,2021-05-03 22:44:16,Social Media,Desktop,8,38,0
232346,10844,2022-01-26 15:53:52,Referral,Tablet,4,80,0
232347,12674,2021-05-06 22:47:35,Direct,Desktop,5,12,0
232348,,2023-03-10 23:57:57,Social Media,Desktop,5,253,0
232349,,2021-10-27 10:52:08,Paid Search,Mobile,1,80,0
232350,,2021-03-05 03:05:18,Referral,Mobile,4,517,0
232351,,2023-04-26 02:11:32,Direct,Mobile,4,37,0
232352,,2022-10-31 14:34:21,Email,Tablet,4,83,0
232353,,2023-06-10 04:58:17,Social Media,Desktop,2,162,0
232354,,2021-01-11 07:22:34,Organic Search,Mobile,6,81,0
232355,,2022-09-11 23:29:40,Paid Search,Mobile,4,16,0
232356,6428,2021-09-19 05:36:32,Email,Mobile,12,187,0
232357,,2021-06-16 22:48:00,Social Media,Mobile,3,946,0
232358,17232,2021-01-08 04:10:03,Referral,Tablet,4,388,0
232359,6826,2022-08-01 01:38:24,Email,Desktop,10,157,0
232360,,2022-04-24 19:56:07,Email,Mobile,5,129,0
232361,,2023-04-27 17:33:05,Social Media,Desktop,4,117,0
232362,,2021-06-05 02:19:34,Paid Search,Tablet,5,565,0
232363,,2023-09-16 04:16:01,Email,Mobile,2,12,0
232364,,2022-09-11 07:06:35,Referral,Desktop,6,82,0
232365,,2021-04-19 08:43:12,Referral,Desktop,3,327,0
232366,,2022-07-08 14:29:49,Direct,Desktop,1,27,0
232367,7869,2023-05-14 07:49:27,Email,Desktop,7,10,1
232368,8898,2022-02-20 06:39:31,Social Media,Mobile,5,175,0
232369,10536,2021-09-12 21:10:17,Referral,Mobile,2,538,1
232370,,2021-01-14 11:12:32,Paid Search,Tablet,3,261,0
232371,6762,2021-09-25 06:06:04,Organic Search,Mobile,5,152,1
232372,6655,2021-03-07 08:06:14,Direct,Mobile,6,37,0
232373,,2023-06-18 19:51:49,Social Media,Tablet,4,507,0
232374,,2023-07-10 14:21:57,Social Media,Mobile,6,1,1
232375,,2021-09-25 04:43:56,Paid Search,Desktop,2,463,0
232376,,2023-10-20 19:34:05,Paid Search,Desktop,3,30,0
232377,9481,2022-06-21 13:41:11,Email,Mobile,8,101,0
232378,,2021-10-12 07:59:12,Direct,Tablet,4,145,0
232379,,2021-09-26 19:02:08,Referral,Mobile,4,66,0
232380,,2022-10-16 05:11:01,Email,Desktop,8,139,1
232381,,2022-08-12 06:33:21,Paid Search,Mobile,4,77,0
232382,,2023-12-20 07:39:36,Social Media,Desktop,6,322,0
232383,,2023-01-27 06:03:46,Referral,Desktop,6,57,0
232384,14300,2021-05-03 13:48:44,Referral,Mobile,6,338,0
232385,,2023-05-01 12:46:03,Paid Search,Mobile,8,60,0
232386,2945,2022-07-09 14:20:45,Email,Desktop,4,12,0
232387,18145,2022-02-18 05:37:41,Referral,Tablet,7,71,0
232388,,2022-08-24 12:52:00,Direct,Mobile,6,228,1
232389,,2023-03-18 20:50:31,Email,Mobile,4,53,0
232390,5938,2023-01-13 06:11:19,Organic Search,Desktop,7,55,0
232391,320,2023-09-25 09:06:24,Organic Search,Mobile,1,254,0
232392,1674,2022-11-21 04:10:48,Organic Search,Tablet,6,58,0
232393,9633,2023-07-23 18:13:38,Referral,Mobile,9,306,0
232394,,2023-12-20 09:15:45,Email,Desktop,7,181,0
232395,2508,2022-09-21 03:06:46,Referral,Desktop,2,3,0
232396,16335,2022-09-30 15:59:25,Social Media,Mobile,5,259,0
232397,,2021-05-18 12:43:06,Direct,Desktop,5,240,0
232398,,2021-03-04 17:50:51,Email,Tablet,4,22,0
232399,,2023-02-14 16:24:48,Organic Search,Mobile,4,265,0
232400,,2021-04-28 19:37:46,Organic Search,Mobile,5,15,0
232401,11707,2021-03-03 14:54:53,Social Media,Desktop,8,9,0
232402,,2021-10-24 23:30:49,Social Media,Mobile,4,161,0
232403,,2021-04-02 21:24:29,Email,Mobile,4,155,0
232404,1103,2023-10-31 21:44:09,Paid Search,Mobile,7,249,0
232405,,2023-03-12 00:12:09,Referral,Desktop,2,42,0
232406,,2023-02-05 18:09:49,Organic Search,Tablet,2,237,0
232407,,2023-01-15 00:01:13,Email,Mobile,4,91,0
232408,7779,2021-03-24 18:16:19,Social Media,Mobile,2,367,0
232409,,2022-06-03 13:18:09,Social Media,Mobile,12,44,0
232410,,2023-05-28 11:10:16,Direct,Mobile,4,233,0
232411,,2021-06-13 21:26:33,Paid Search,Desktop,6,1038,0
232412,,2023-11-05 14:39:31,Paid Search,Desktop,4,586,0
232413,,2022-11-11 04:18:56,Organic Search,Mobile,4,317,0
232414,,2021-06-30 12:53:53,Email,Mobile,3,398,0
232415,8038,2021-05-30 07:47:21,Direct,Mobile,2,39,0
232416,1732,2023-08-13 14:27:31,Email,Mobile,5,3,0
232417,,2021-02-19 01:58:56,Organic Search,Desktop,6,56,0
232418,,2023-07-13 04:09:26,Email,Mobile,6,257,0
232419,,2023-06-18 18:52:03,Social Media,Desktop,3,248,0
232420,5930,2021-07-26 11:42:25,Direct,Mobile,8,455,0
232421,10725,2021-01-02 08:26:30,Email,Desktop,6,459,0
232422,,2021-03-25 20:48:51,Organic Search,Tablet,10,278,0
232423,,2023-07-05 02:52:44,Referral,Mobile,5,142,0
232424,,2021-06-21 16:50:31,Email,Desktop,5,96,0
232425,17482,2023-07-26 07:46:10,Social Media,Desktop,6,298,0
232426,11775,2022-12-23 08:03:41,Social Media,Desktop,8,188,0
232427,,2021-10-25 00:55:01,Social Media,Desktop,3,121,0
232428,,2022-08-01 12:10:12,Referral,Mobile,3,302,0
232429,,2022-12-08 21:39:58,Organic Search,Mobile,8,221,0
232430,,2021-05-15 04:46:31,Paid Search,Desktop,3,283,0
232431,,2022-12-17 18:15:44,Social Media,Mobile,3,195,0
232432,,2023-01-28 01:16:28,Organic Search,Tablet,4,334,0
232433,10265,2023-09-30 02:25:57,Email,Tablet,2,423,0
232434,,2022-06-26 01:43:18,Referral,Mobile,8,295,0
232435,,2021-04-20 13:59:13,Paid Search,Desktop,4,0,0
232436,252,2023-10-04 10:17:21,Direct,Desktop,5,121,0
232437,,2022-04-08 23:59:09,Paid Search,Tablet,6,106,0
232438,,2022-07-14 00:53:22,Social Media,Desktop,6,433,0
232439,,2023-07-02 22:08:40,Email,Tablet,5,63,0
232440,,2022-12-23 05:09:37,Referral,Desktop,3,383,0
232441,8589,2021-03-30 05:00:01,Email,Mobile,4,410,0
232442,,2021-12-01 17:47:41,Paid Search,Desktop,6,22,0
232443,,2021-04-22 05:30:59,Direct,Mobile,3,13,0
232444,,2022-08-13 19:31:54,Organic Search,Desktop,5,419,0
232445,,2023-01-01 21:39:56,Email,Desktop,7,85,0
232446,,2021-05-29 14:11:56,Organic Search,Desktop,5,30,0
232447,,2021-12-01 12:14:09,Email,Desktop,2,4,0
232448,,2021-10-06 21:26:37,Paid Search,Mobile,2,134,0
232449,,2021-10-13 13:34:06,Paid Search,Tablet,6,143,0
232450,,2023-03-02 14:49:28,Paid Search,Desktop,4,341,0
232451,,2021-12-01 05:30:50,Direct,Desktop,4,129,0
232452,5738,2022-01-01 19:28:29,Email,Desktop,4,683,0
232453,,2021-05-21 15:52:31,Referral,Tablet,4,268,0
232454,,2021-11-23 12:04:53,Organic Search,Mobile,3,228,0
232455,,2022-06-24 18:31:35,Direct,Tablet,2,140,0
232456,2941,2023-10-30 01:45:01,Email,Mobile,6,74,0
232457,,2022-04-29 21:23:32,Organic Search,Desktop,3,352,0
232458,714,2022-10-24 07:09:58,Paid Search,Desktop,3,18,0
232459,,2022-02-15 11:25:06,Email,Desktop,7,2,0
232460,,2021-11-06 22:34:25,Social Media,Mobile,5,150,0
232461,19629,2023-01-17 00:35:38,Referral,Desktop,5,0,0
232462,,2021-06-22 20:03:12,Paid Search,Mobile,3,6,0
232463,,2021-10-10 11:17:36,Direct,Mobile,6,481,0
232464,17309,2021-07-29 14:31:32,Organic Search,Desktop,3,26,0
232465,4319,2022-10-01 05:15:53,Social Media,Desktop,4,202,0
232466,,2021-05-12 04:27:52,Paid Search,Desktop,9,92,0
232467,5120,2023-06-02 16:25:02,Social Media,Desktop,3,131,0
232468,16549,2023-09-13 12:48:08,Social Media,Mobile,3,132,0
232469,,2022-12-08 10:44:02,Email,Mobile,3,229,0
232470,,2021-10-24 22:13:40,Direct,Desktop,3,104,0
232471,,2023-03-14 17:33:33,Direct,Desktop,3,54,0
232472,3438,2022-08-21 16:04:42,Paid Search,Mobile,6,28,0
232473,,2023-11-01 17:36:43,Referral,Mobile,7,79,1
232474,,2021-09-14 21:24:49,Email,Desktop,4,75,0
232475,,2023-01-12 22:28:29,Social Media,Tablet,5,705,0
232476,,2021-06-25 19:41:18,Email,Desktop,3,35,0
232477,,2021-09-14 13:29:42,Organic Search,Mobile,5,5,0
232478,,2023-09-22 16:25:40,Email,Desktop,2,126,0
232479,,2022-01-26 05:19:25,Organic Search,Mobile,7,204,0
232480,,2023-09-14 19:56:52,Paid Search,Mobile,8,325,0
232481,,2022-10-12 13:10:31,Paid Search,Mobile,5,206,0
232482,,2021-04-26 10:26:19,Referral,Desktop,1,98,0
232483,,2021-12-23 18:40:10,Email,Mobile,6,99,0
232484,,2021-06-23 11:20:21,Organic Search,Mobile,2,26,1
232485,,2021-06-20 22:19:16,Email,Desktop,5,263,0
232486,,2021-10-22 20:51:39,Organic Search,Mobile,5,457,0
232487,735,2022-10-16 04:26:45,Paid Search,Tablet,9,53,0
232488,,2023-03-08 09:37:43,Direct,Mobile,5,24,0
232489,,2023-10-09 22:56:29,Referral,Mobile,3,87,0
232490,,2022-11-22 02:36:36,Referral,Mobile,5,98,0
232491,,2022-08-20 17:45:28,Email,Tablet,6,507,0
232492,,2022-11-26 16:51:51,Social Media,Desktop,4,84,0
232493,,2021-05-11 23:47:47,Organic Search,Mobile,8,89,0
232494,,2021-10-31 23:42:53,Email,Mobile,2,212,0
232495,,2021-07-31 08:33:10,Social Media,Desktop,5,115,0
232496,11178,2022-09-03 11:32:53,Social Media,Mobile,10,81,0
232497,,2023-10-06 06:26:24,Social Media,Tablet,3,193,0
232498,,2021-02-26 16:33:47,Referral,Mobile,5,381,0
232499,,2023-07-06 02:52:57,Referral,Tablet,5,170,0
232500,,2023-01-28 10:17:19,Social Media,Mobile,2,175,1
232501,11994,2022-01-27 07:04:13,Direct,Desktop,2,25,0
232502,,2023-04-03 03:15:36,Direct,Desktop,7,226,0
232503,11656,2023-01-25 08:28:48,Referral,Tablet,6,74,0
232504,4207,2023-11-03 09:57:35,Email,Desktop,4,53,0
232505,,2021-10-31 05:45:27,Direct,Mobile,5,44,0
232506,19861,2022-08-09 17:55:06,Email,Desktop,2,809,0
232507,,2023-11-29 21:44:36,Email,Mobile,4,8,1
232508,19179,2022-07-24 19:46:58,Direct,Tablet,6,59,0
232509,13121,2021-03-31 00:00:29,Email,Mobile,3,276,1
232510,,2021-02-03 01:06:07,Paid Search,Mobile,4,88,0
232511,379,2023-04-18 07:52:20,Referral,Mobile,4,162,0
232512,,2022-09-01 13:12:12,Paid Search,Mobile,7,549,0
232513,,2021-06-15 01:30:38,Referral,Desktop,5,90,0
232514,,2023-10-19 19:47:37,Referral,Mobile,7,17,0
232515,,2023-06-18 03:02:30,Organic Search,Desktop,6,392,0
232516,,2023-12-12 05:10:56,Direct,Mobile,6,55,0
232517,,2021-02-04 06:09:56,Referral,Tablet,3,328,1
232518,15444,2021-01-29 07:16:13,Email,Mobile,6,3,0
232519,,2023-10-13 12:19:50,Organic Search,Desktop,5,491,0
232520,,2021-01-30 00:07:42,Paid Search,Mobile,3,160,0
232521,,2021-10-25 03:28:02,Organic Search,Mobile,6,163,0
232522,,2022-05-20 13:05:55,Direct,Mobile,2,785,0
232523,2470,2021-06-16 22:27:11,Direct,Desktop,4,85,0
232524,,2021-09-24 17:15:01,Organic Search,Tablet,6,250,0
232525,,2022-06-11 19:10:06,Direct,Desktop,7,47,0
232526,,2021-12-28 08:06:36,Organic Search,Desktop,9,229,0
232527,,2022-08-09 11:25:22,Organic Search,Desktop,4,189,0
232528,,2021-01-10 13:31:21,Organic Search,Mobile,5,48,0
232529,,2022-03-20 19:32:08,Referral,Desktop,3,6,0
232530,,2023-11-28 03:08:47,Paid Search,Mobile,6,150,0
232531,,2022-07-14 18:28:55,Social Media,Mobile,6,25,0
232532,,2021-03-17 09:10:42,Referral,Desktop,6,29,0
232533,7267,2021-07-03 04:44:27,Direct,Tablet,7,307,1
232534,,2022-08-21 22:37:05,Organic Search,Desktop,5,486,0
232535,,2022-04-01 06:22:59,Organic Search,Mobile,6,436,0
232536,,2022-12-08 13:17:52,Direct,Desktop,3,105,1
232537,,2021-09-22 02:27:38,Direct,Tablet,6,190,0
232538,,2021-05-12 18:52:18,Organic Search,Mobile,8,114,0
232539,,2022-11-02 13:01:39,Referral,Desktop,3,127,0
232540,14357,2021-06-22 04:36:24,Organic Search,Desktop,3,453,0
232541,8051,2022-05-01 18:51:01,Email,Desktop,1,111,0
232542,,2022-12-08 23:36:25,Paid Search,Desktop,4,416,0
232543,,2022-09-10 21:44:11,Direct,Desktop,3,285,0
232544,13960,2023-09-08 02:10:36,Social Media,Desktop,3,106,0
232545,,2021-03-02 23:41:12,Direct,Desktop,8,104,0
232546,9108,2021-05-22 18:09:40,Organic Search,Desktop,7,54,0
232547,,2023-03-09 09:31:13,Social Media,Desktop,4,13,0
232548,,2021-04-21 15:24:23,Email,Desktop,2,124,0
232549,,2021-04-16 05:02:04,Referral,Desktop,6,451,0
232550,,2021-10-15 11:43:15,Email,Desktop,9,59,0
232551,,2023-12-04 19:25:01,Direct,Desktop,5,39,0
232552,1788,2021-01-23 10:26:46,Direct,Desktop,2,132,0
232553,,2022-07-08 00:34:23,Direct,Mobile,2,168,0
232554,17786,2022-10-21 16:46:57,Paid Search,Mobile,4,145,0
232555,,2021-02-12 19:49:07,Paid Search,Mobile,5,248,0
232556,,2023-09-12 14:39:32,Referral,Desktop,5,740,0
232557,,2021-06-07 16:16:21,Paid Search,Mobile,3,75,0
232558,,2021-06-16 08:56:16,Paid Search,Mobile,4,241,0
232559,,2021-03-20 14:51:08,Referral,Mobile,8,126,0
232560,,2021-01-16 10:57:50,Direct,Mobile,4,115,0
232561,,2022-08-16 06:12:54,Direct,Mobile,6,315,0
232562,,2021-07-25 09:10:57,Referral,Tablet,5,22,0
232563,18451,2023-06-26 23:25:57,Email,Desktop,4,256,0
232564,,2022-07-14 13:10:20,Direct,Mobile,7,5,0
232565,,2021-05-02 14:58:35,Paid Search,Mobile,8,196,0
232566,,2023-12-19 23:25:03,Paid Search,Desktop,4,7,0
232567,,2021-08-09 01:29:30,Social Media,Tablet,4,9,0
232568,,2022-01-27 08:18:18,Paid Search,Mobile,2,537,0
232569,17574,2022-06-23 02:44:28,Direct,Desktop,9,213,0
232570,15819,2023-05-15 11:07:35,Direct,Tablet,1,132,0
232571,,2022-08-19 12:01:19,Direct,Mobile,7,109,0
232572,5079,2023-09-09 22:40:17,Referral,Desktop,4,396,0
232573,,2022-06-28 19:54:22,Email,Mobile,5,103,0
232574,,2022-12-13 07:47:32,Referral,Desktop,4,261,0
232575,,2021-01-14 09:52:54,Paid Search,Mobile,2,496,0
232576,13398,2022-03-09 15:47:51,Referral,Desktop,2,123,0
232577,,2023-07-02 06:23:21,Organic Search,Mobile,3,235,0
232578,,2023-05-24 20:42:14,Referral,Desktop,7,126,0
232579,14658,2022-03-07 17:45:16,Direct,Mobile,6,6,0
232580,5413,2023-03-28 13:03:34,Organic Search,Desktop,5,157,0
232581,,2022-01-11 20:58:09,Social Media,Desktop,8,149,0
232582,,2023-07-28 06:47:04,Social Media,Mobile,5,128,0
232583,,2023-12-27 21:31:14,Email,Mobile,7,148,0
232584,,2022-11-04 18:30:11,Email,Desktop,6,27,0
232585,,2021-05-26 12:30:14,Referral,Desktop,4,14,0
232586,12864,2021-01-05 16:52:27,Direct,Mobile,4,277,0
232587,,2021-11-29 09:18:31,Paid Search,Mobile,3,353,0
232588,14128,2023-04-13 02:07:56,Organic Search,Desktop,4,33,0
232589,,2022-02-04 05:35:17,Social Media,Tablet,6,373,0
232590,19161,2021-02-27 12:52:56,Referral,Mobile,2,72,0
232591,,2023-09-23 10:17:19,Referral,Mobile,8,205,0
232592,,2023-01-06 17:12:06,Social Media,Desktop,3,281,0
232593,9491,2021-11-15 02:23:58,Referral,Mobile,7,81,0
232594,,2021-01-27 10:11:04,Organic Search,Desktop,10,51,0
232595,2396,2023-02-23 14:44:49,Social Media,Mobile,8,555,0
232596,6050,2021-11-26 16:15:17,Referral,Mobile,4,97,0
232597,,2023-12-10 12:38:45,Paid Search,Mobile,3,1247,0
232598,4695,2023-02-03 04:41:47,Referral,Mobile,8,140,0
232599,3798,2021-11-28 10:30:04,Paid Search,Desktop,6,380,0
232600,,2022-10-25 06:46:27,Email,Desktop,5,101,0
232601,1754,2023-01-24 12:06:59,Social Media,Mobile,5,119,0
232602,,2022-02-04 22:54:56,Direct,Mobile,4,49,0
232603,,2022-08-02 07:35:18,Paid Search,Tablet,8,287,0
232604,,2023-08-23 06:07:25,Paid Search,Desktop,4,128,0
232605,,2021-05-19 01:42:22,Direct,Mobile,6,105,0
232606,,2022-11-10 01:55:46,Organic Search,Desktop,3,140,0
232607,,2022-07-02 14:43:27,Email,Mobile,6,286,0
232608,18616,2022-12-24 14:22:15,Email,Desktop,8,138,0
232609,,2021-09-02 02:54:01,Direct,Mobile,5,84,0
232610,,2022-11-03 18:28:51,Social Media,Desktop,3,182,1
232611,,2022-08-16 23:34:03,Referral,Mobile,6,361,0
232612,9107,2022-07-14 17:47:16,Email,Desktop,3,108,0
232613,12729,2023-03-27 08:01:53,Organic Search,Mobile,6,23,0
232614,6588,2021-09-06 18:23:25,Referral,Mobile,7,170,0
232615,,2022-07-09 00:52:41,Organic Search,Mobile,9,15,0
232616,,2023-04-04 09:44:02,Direct,Desktop,6,632,0
232617,14312,2022-05-30 00:41:39,Paid Search,Desktop,6,307,0
232618,12839,2023-10-26 05:18:44,Referral,Mobile,5,369,0
232619,5545,2023-09-14 05:23:52,Direct,Tablet,3,138,0
232620,,2021-11-23 00:09:32,Organic Search,Mobile,9,573,0
232621,18126,2022-02-21 01:42:30,Email,Tablet,3,195,0
232622,,2023-09-29 11:10:30,Organic Search,Mobile,8,806,0
232623,,2021-10-08 03:42:11,Social Media,Mobile,5,229,0
232624,,2022-10-27 17:46:40,Social Media,Desktop,7,198,0
232625,,2022-02-18 21:07:53,Referral,Mobile,7,36,0
232626,,2022-06-20 16:03:50,Organic Search,Mobile,5,549,0
232627,,2023-09-24 04:55:28,Social Media,Desktop,9,390,0
232628,,2022-03-14 01:02:33,Email,Tablet,4,77,0
232629,,2023-06-06 11:00:04,Direct,Mobile,5,56,0
232630,14922,2021-08-01 02:53:37,Referral,Tablet,7,9,0
232631,,2022-01-03 01:31:04,Social Media,Mobile,6,152,0
232632,7228,2023-05-07 16:26:30,Referral,Mobile,6,74,0
232633,7860,2022-06-22 00:39:30,Email,Mobile,4,171,0
232634,,2023-04-24 18:18:24,Organic Search,Desktop,2,580,0
232635,,2022-05-06 06:51:02,Organic Search,Desktop,8,76,0
232636,,2021-08-26 11:37:55,Organic Search,Mobile,4,339,0
232637,12990,2022-02-26 18:34:49,Social Media,Desktop,4,173,0
232638,,2022-04-10 00:45:09,Social Media,Mobile,5,249,0
232639,,2021-06-21 15:33:02,Paid Search,Mobile,6,24,1
232640,10209,2022-07-10 02:30:17,Organic Search,Desktop,3,113,0
232641,8504,2021-12-22 17:15:14,Direct,Mobile,7,127,0
232642,2758,2023-02-03 02:23:30,Organic Search,Desktop,4,50,0
232643,16538,2021-04-10 14:21:40,Referral,Mobile,4,675,0
232644,13229,2021-09-09 03:52:16,Direct,Mobile,2,20,1
232645,,2021-02-13 00:42:02,Social Media,Mobile,5,157,0
232646,,2022-04-01 16:40:42,Referral,Desktop,4,151,0
232647,,2023-02-20 05:22:22,Organic Search,Desktop,7,1,0
232648,3144,2022-05-13 17:12:10,Referral,Mobile,7,338,0
232649,7936,2022-05-24 05:59:22,Email,Tablet,7,143,0
232650,17310,2023-10-13 23:49:58,Paid Search,Desktop,5,58,0
232651,,2023-11-17 00:44:32,Paid Search,Desktop,6,41,0
232652,,2023-08-25 19:08:51,Email,Mobile,6,118,0
232653,,2021-10-23 08:30:19,Email,Mobile,5,25,0
232654,,2022-04-11 09:11:42,Referral,Mobile,5,16,0
232655,,2021-04-17 11:04:56,Organic Search,Desktop,10,436,0
232656,,2023-04-06 12:59:38,Email,Mobile,8,682,0
232657,,2022-05-12 00:35:28,Referral,Tablet,4,109,0
232658,7201,2021-12-12 11:33:39,Direct,Desktop,4,788,0
232659,,2022-07-07 05:31:08,Organic Search,Mobile,3,343,1
232660,,2023-08-20 08:31:50,Direct,Mobile,6,143,0
232661,,2021-06-27 08:53:30,Referral,Desktop,5,348,0
232662,,2021-10-23 01:28:25,Direct,Mobile,8,218,0
232663,,2021-10-24 22:22:00,Referral,Tablet,2,101,0
232664,,2021-04-25 00:56:36,Organic Search,Tablet,4,253,0
232665,,2021-07-10 17:20:49,Social Media,Tablet,6,555,0
232666,,2021-12-28 05:48:27,Social Media,Desktop,3,398,0
232667,,2021-11-14 13:49:59,Social Media,Desktop,8,73,0
232668,,2021-05-21 03:17:50,Referral,Desktop,3,227,0
232669,,2022-09-21 22:53:53,Referral,Mobile,7,23,0
232670,,2021-10-12 11:10:46,Organic Search,Desktop,6,94,0
232671,4436,2022-01-29 19:46:50,Organic Search,Desktop,1,249,0
232672,,2023-02-26 00:10:44,Email,Mobile,2,286,0
232673,15217,2023-06-08 09:42:01,Social Media,Mobile,3,108,0
232674,,2023-10-18 17:45:14,Direct,Mobile,4,220,0
232675,,2023-08-31 19:35:05,Direct,Mobile,10,341,0
232676,,2022-04-02 16:20:35,Direct,Tablet,5,15,0
232677,488,2023-01-06 02:49:47,Referral,Mobile,6,73,0
