order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,shipping_state,payment_method,acquisition_channel,order_status
OLIST-116629,CUST-BR-5083,2016-10-01,PRD-ESPO-764,Sports & Leisure Item,Sports & Leisure,1,139.96,139.96,GO,credit_card,Marketplace Direct,Completed
OLIST-116630,CUST-BR-7574,2017-03-21,PRD-MOVE-862,Furniture & Decor Item,Furniture & Decor,1,104.79,104.79,PR,debit_card,Marketplace Direct,Completed
OLIST-116631,CUST-BR-4376,2017-08-30,PRD-INFO-305,Computers & Tech Item,Computers & Tech,1,158.67,158.67,SP,credit_card,Marketplace Direct,Completed
OLIST-116632,CUST-BR-4877,2017-10-07,PRD-RELO-372,Watches & Gifts Item,Watches & Gifts,1,196.15,196.15,RS,voucher,Marketplace Direct,Completed
OLIST-116633,CUST-BR-3605,2018-06-09,PRD-ESPO-445,Sports & Leisure Item,Sports & Leisure,1,102.26,102.26,RJ,credit_card,Marketplace Direct,Completed
OLIST-116634,CUST-BR-4087,2017-07-30,PRD-BELE-311,Health & Beauty Item,Health & Beauty,1,153.02,153.02,SP,credit_card,Marketplace Direct,Completed
OLIST-116635,CUST-BR-5676,2018-07-04,PRD-MOVE-809,Furniture & Decor Item,Furniture & Decor,1,92.77,92.77,SP,credit_card,Marketplace Direct,Completed
OLIST-116636,CUST-BR-2679,2017-12-15,PRD-ESPO-886,Sports & Leisure Item,Sports & Leisure,1,62.15,62.15,SP,credit_card,Marketplace Direct,Completed
OLIST-116637,CUST-BR-4556,2017-03-30,PRD-MOVE-912,Furniture & Decor Item,Furniture & Decor,1,81.32,81.32,MG,credit_card,Marketplace Direct,Completed
OLIST-116638,CUST-BR-4001,2017-02-02,PRD-RELO-763,Watches & Gifts Item,Watches & Gifts,1,164.21,164.21,SP,credit_card,Marketplace Direct,Completed
OLIST-116639,CUST-BR-2502,2016-10-28,PRD-ESPO-217,Sports & Leisure Item,Sports & Leisure,1,66.73,66.73,RJ,credit_card,Marketplace Direct,Completed
OLIST-116640,CUST-BR-3975,2018-05-31,PRD-INFO-328,Computers & Tech Item,Computers & Tech,1,195.79,195.79,SP,credit_card,Marketplace Direct,Completed
OLIST-116641,CUST-BR-5861,2017-08-24,PRD-CAMA-681,"Bed, Bath & Table Item","Bed, Bath & Table",1,68.27,68.27,PR,credit_card,Marketplace Direct,Completed
OLIST-116642,CUST-BR-2713,2018-01-12,PRD-MOVE-120,Furniture & Decor Item,Furniture & Decor,1,96.83,96.83,SP,boleto,Marketplace Direct,Completed
OLIST-116643,CUST-BR-6526,2016-11-17,PRD-MOVE-260,Furniture & Decor Item,Furniture & Decor,1,89.17,89.17,RJ,credit_card,Marketplace Direct,Completed
OLIST-116644,CUST-BR-1478,2017-12-28,PRD-CAMA-798,"Bed, Bath & Table Item","Bed, Bath & Table",1,81.48,81.48,RS,credit_card,Marketplace Direct,Completed
OLIST-116645,CUST-BR-7167,2017-02-09,PRD-MOVE-458,Furniture & Decor Item,Furniture & Decor,1,87.03,87.03,SP,voucher,Marketplace Direct,Completed
OLIST-116646,CUST-BR-6929,2018-05-01,PRD-CAMA-969,"Bed, Bath & Table Item","Bed, Bath & Table",1,145.74,145.74,SP,credit_card,Marketplace Direct,Completed
OLIST-116647,CUST-BR-2830,2016-09-05,PRD-INFO-653,Computers & Tech Item,Computers & Tech,1,178.6,178.6,SP,boleto,Marketplace Direct,Completed
OLIST-116648,CUST-BR-6524,2017-07-11,PRD-MOVE-609,Furniture & Decor Item,Furniture & Decor,1,98.25,98.25,MG,voucher,Marketplace Direct,Completed
OLIST-116649,CUST-BR-5591,2018-03-13,PRD-BELE-194,Health & Beauty Item,Health & Beauty,1,84.6,84.6,SP,credit_card,Marketplace Direct,Completed
OLIST-116650,CUST-BR-4095,2017-11-03,PRD-ESPO-668,Sports & Leisure Item,Sports & Leisure,1,76.02,76.02,SP,credit_card,Marketplace Direct,Completed
OLIST-116651,CUST-BR-4378,2017-06-14,PRD-BELE-183,Health & Beauty Item,Health & Beauty,1,129.07,129.07,RJ,credit_card,Marketplace Direct,Completed
OLIST-116652,CUST-BR-5777,2017-10-24,PRD-MOVE-526,Furniture & Decor Item,Furniture & Decor,1,81.33,81.33,RJ,credit_card,Marketplace Direct,Completed
OLIST-116653,CUST-BR-2204,2018-01-10,PRD-RELO-526,Watches & Gifts Item,Watches & Gifts,1,112.31,112.31,PR,credit_card,Marketplace Direct,Completed
OLIST-116654,CUST-BR-6610,2018-03-06,PRD-BELE-419,Health & Beauty Item,Health & Beauty,1,132.12,132.12,BA,boleto,Marketplace Direct,Completed
OLIST-116655,CUST-BR-2371,2017-12-09,PRD-INFO-844,Computers & Tech Item,Computers & Tech,1,151.35,151.35,SP,credit_card,Marketplace Direct,Completed
OLIST-116656,CUST-BR-6487,2017-01-25,PRD-BELE-121,Health & Beauty Item,Health & Beauty,1,104.06,104.06,SC,credit_card,Marketplace Direct,Completed
OLIST-116657,CUST-BR-1274,2017-10-15,PRD-ESPO-591,Sports & Leisure Item,Sports & Leisure,1,98.91,98.91,SP,credit_card,Marketplace Direct,Completed
OLIST-116658,CUST-BR-8086,2017-12-18,PRD-RELO-979,Watches & Gifts Item,Watches & Gifts,1,255.1,255.1,SP,credit_card,Marketplace Direct,Completed
OLIST-116659,CUST-BR-4026,2016-10-08,PRD-ESPO-211,Sports & Leisure Item,Sports & Leisure,1,139.95,139.95,SP,voucher,Marketplace Direct,Completed
OLIST-116660,CUST-BR-4477,2017-04-01,PRD-ESPO-630,Sports & Leisure Item,Sports & Leisure,1,71.03,71.03,GO,credit_card,Marketplace Direct,Completed
OLIST-116661,CUST-BR-4579,2017-07-03,PRD-CAMA-647,"Bed, Bath & Table Item","Bed, Bath & Table",1,108.34,108.34,SP,credit_card,Marketplace Direct,Completed
OLIST-116662,CUST-BR-6587,2016-10-17,PRD-RELO-692,Watches & Gifts Item,Watches & Gifts,1,195.51,195.51,SP,credit_card,Marketplace Direct,Completed
OLIST-116663,CUST-BR-6235,2018-05-05,PRD-RELO-892,Watches & Gifts Item,Watches & Gifts,1,170.59,170.59,SP,credit_card,Marketplace Direct,Completed
OLIST-116664,CUST-BR-4212,2017-05-03,PRD-INFO-413,Computers & Tech Item,Computers & Tech,1,159.17,159.17,SP,boleto,Marketplace Direct,Completed
OLIST-116665,CUST-BR-7230,2018-06-26,PRD-ESPO-705,Sports & Leisure Item,Sports & Leisure,1,115.29,115.29,SP,credit_card,Marketplace Direct,Completed
OLIST-116666,CUST-BR-2535,2017-04-26,PRD-ESPO-158,Sports & Leisure Item,Sports & Leisure,1,105.02,105.02,SP,credit_card,Marketplace Direct,Completed
OLIST-116667,CUST-BR-7862,2017-12-02,PRD-ESPO-100,Sports & Leisure Item,Sports & Leisure,1,73.49,73.49,RJ,credit_card,Marketplace Direct,Completed
OLIST-116668,CUST-BR-7895,2017-11-23,PRD-RELO-326,Watches & Gifts Item,Watches & Gifts,1,180.63,180.63,SP,credit_card,Marketplace Direct,Completed
OLIST-116669,CUST-BR-1365,2017-07-19,PRD-MOVE-235,Furniture & Decor Item,Furniture & Decor,1,59.99,59.99,SP,boleto,Marketplace Direct,Completed
OLIST-116670,CUST-BR-5831,2018-07-30,PRD-BELE-968,Health & Beauty Item,Health & Beauty,1,134.93,134.93,RS,credit_card,Marketplace Direct,Completed
OLIST-116671,CUST-BR-6228,2017-08-11,PRD-ESPO-240,Sports & Leisure Item,Sports & Leisure,1,64.61,64.61,SP,voucher,Marketplace Direct,Completed
OLIST-116672,CUST-BR-3183,2017-01-21,PRD-MOVE-244,Furniture & Decor Item,Furniture & Decor,1,115.76,115.76,MG,credit_card,Marketplace Direct,Completed
OLIST-116673,CUST-BR-7380,2018-08-10,PRD-CAMA-418,"Bed, Bath & Table Item","Bed, Bath & Table",1,98.7,98.7,RJ,credit_card,Marketplace Direct,Completed
OLIST-116674,CUST-BR-2314,2018-03-17,PRD-CAMA-913,"Bed, Bath & Table Item","Bed, Bath & Table",1,59.4,59.4,PR,credit_card,Marketplace Direct,Completed
OLIST-116675,CUST-BR-5687,2017-10-16,PRD-MOVE-213,Furniture & Decor Item,Furniture & Decor,1,119.42,119.42,SP,credit_card,Marketplace Direct,Completed
OLIST-116676,CUST-BR-1191,2018-02-22,PRD-ESPO-659,Sports & Leisure Item,Sports & Leisure,1,84.32,84.32,SP,credit_card,Marketplace Direct,Completed
OLIST-116677,CUST-BR-1505,2018-04-02,PRD-RELO-848,Watches & Gifts Item,Watches & Gifts,1,96.87,96.87,RS,credit_card,Marketplace Direct,Completed
OLIST-116678,CUST-BR-5976,2018-01-16,PRD-MOVE-870,Furniture & Decor Item,Furniture & Decor,1,88.41,88.41,MG,credit_card,Marketplace Direct,Completed
OLIST-116679,CUST-BR-1751,2016-11-04,PRD-CAMA-167,"Bed, Bath & Table Item","Bed, Bath & Table",1,59.76,59.76,SP,credit_card,Marketplace Direct,Completed
OLIST-116680,CUST-BR-6611,2017-11-02,PRD-CAMA-317,"Bed, Bath & Table Item","Bed, Bath & Table",1,95.21,95.21,SP,credit_card,Marketplace Direct,Completed
OLIST-116681,CUST-BR-7396,2017-06-19,PRD-INFO-841,Computers & Tech Item,Computers & Tech,1,174.82,174.82,SP,credit_card,Marketplace Direct,Completed
OLIST-116682,CUST-BR-1638,2017-05-07,PRD-ESPO-920,Sports & Leisure Item,Sports & Leisure,1,163.77,163.77,RJ,debit_card,Marketplace Direct,Completed
OLIST-116683,CUST-BR-4091,2017-06-10,PRD-INFO-543,Computers & Tech Item,Computers & Tech,1,168.68,168.68,SP,boleto,Marketplace Direct,Completed
OLIST-116684,CUST-BR-4046,2016-09-02,PRD-MOVE-389,Furniture & Decor Item,Furniture & Decor,1,96.11,96.11,SP,credit_card,Marketplace Direct,Completed
OLIST-116685,CUST-BR-6932,2017-08-26,PRD-MOVE-711,Furniture & Decor Item,Furniture & Decor,1,104.66,104.66,SP,credit_card,Marketplace Direct,Completed
OLIST-116686,CUST-BR-7471,2016-09-16,PRD-MOVE-236,Furniture & Decor Item,Furniture & Decor,1,118.38,118.38,SC,credit_card,Marketplace Direct,Completed
OLIST-116687,CUST-BR-7590,2017-04-12,PRD-ESPO-198,Sports & Leisure Item,Sports & Leisure,1,122.91,122.91,RJ,credit_card,Marketplace Direct,Completed
OLIST-116688,CUST-BR-6994,2017-05-30,PRD-ESPO-898,Sports & Leisure Item,Sports & Leisure,1,63.98,63.98,SP,credit_card,Marketplace Direct,Completed
OLIST-116689,CUST-BR-4382,2017-09-25,PRD-RELO-910,Watches & Gifts Item,Watches & Gifts,1,267.5,267.5,RJ,credit_card,Marketplace Direct,Completed
OLIST-116690,CUST-BR-4363,2017-03-28,PRD-BELE-678,Health & Beauty Item,Health & Beauty,1,120.56,120.56,SP,debit_card,Marketplace Direct,Completed
OLIST-116691,CUST-BR-6604,2016-10-17,PRD-MOVE-885,Furniture & Decor Item,Furniture & Decor,1,76.01,76.01,SC,credit_card,Marketplace Direct,Completed
OLIST-116692,CUST-BR-2564,2017-12-07,PRD-MOVE-153,Furniture & Decor Item,Furniture & Decor,1,62.74,62.74,SP,credit_card,Marketplace Direct,Completed
OLIST-116693,CUST-BR-7692,2017-09-08,PRD-RELO-284,Watches & Gifts Item,Watches & Gifts,1,201.92,201.92,SC,credit_card,Marketplace Direct,Completed
OLIST-116694,CUST-BR-5407,2018-08-29,PRD-INFO-183,Computers & Tech Item,Computers & Tech,1,164.16,164.16,RJ,credit_card,Marketplace Direct,Completed
OLIST-116695,CUST-BR-5686,2016-10-14,PRD-BELE-474,Health & Beauty Item,Health & Beauty,1,119.58,119.58,SP,credit_card,Marketplace Direct,Completed
OLIST-116696,CUST-BR-5734,2018-04-12,PRD-ESPO-916,Sports & Leisure Item,Sports & Leisure,1,78.59,78.59,SC,credit_card,Marketplace Direct,Completed
OLIST-116697,CUST-BR-1851,2017-07-31,PRD-BELE-588,Health & Beauty Item,Health & Beauty,1,123.26,123.26,RS,voucher,Marketplace Direct,Completed
OLIST-116698,CUST-BR-5292,2018-07-09,PRD-RELO-756,Watches & Gifts Item,Watches & Gifts,1,129.86,129.86,SP,boleto,Marketplace Direct,Completed
OLIST-116699,CUST-BR-6472,2017-05-11,PRD-MOVE-150,Furniture & Decor Item,Furniture & Decor,1,95.67,95.67,SP,boleto,Marketplace Direct,Completed
OLIST-116700,CUST-BR-4337,2017-09-03,PRD-MOVE-402,Furniture & Decor Item,Furniture & Decor,1,85.45,85.45,SP,boleto,Marketplace Direct,Completed
OLIST-116701,CUST-BR-4689,2017-07-25,PRD-BELE-106,Health & Beauty Item,Health & Beauty,1,101.81,101.81,SC,credit_card,Marketplace Direct,Completed
OLIST-116702,CUST-BR-4020,2017-02-27,PRD-CAMA-929,"Bed, Bath & Table Item","Bed, Bath & Table",1,101.02,101.02,SP,voucher,Marketplace Direct,Completed
OLIST-116703,CUST-BR-2316,2017-01-06,PRD-CAMA-918,"Bed, Bath & Table Item","Bed, Bath & Table",1,66.71,66.71,SP,boleto,Marketplace Direct,Completed
OLIST-116704,CUST-BR-5460,2017-04-28,PRD-BELE-203,Health & Beauty Item,Health & Beauty,1,103.06,103.06,RS,credit_card,Marketplace Direct,Completed
OLIST-116705,CUST-BR-4594,2017-02-15,PRD-INFO-536,Computers & Tech Item,Computers & Tech,1,196.75,196.75,MG,credit_card,Marketplace Direct,Completed
OLIST-116706,CUST-BR-1365,2017-07-27,PRD-CAMA-759,"Bed, Bath & Table Item","Bed, Bath & Table",1,98.46,98.46,SP,boleto,Marketplace Direct,Completed
OLIST-116707,CUST-BR-7543,2017-06-13,PRD-ESPO-215,Sports & Leisure Item,Sports & Leisure,1,129.77,129.77,SP,boleto,Marketplace Direct,Completed
OLIST-116708,CUST-BR-5436,2016-10-12,PRD-INFO-596,Computers & Tech Item,Computers & Tech,1,156.39,156.39,PR,credit_card,Marketplace Direct,Completed
OLIST-116709,CUST-BR-5847,2017-12-18,PRD-CAMA-292,"Bed, Bath & Table Item","Bed, Bath & Table",1,87.29,87.29,RS,credit_card,Marketplace Direct,Completed
OLIST-116710,CUST-BR-1147,2017-09-05,PRD-BELE-242,Health & Beauty Item,Health & Beauty,1,137.49,137.49,SP,credit_card,Marketplace Direct,Completed
OLIST-116711,CUST-BR-7668,2018-07-15,PRD-INFO-357,Computers & Tech Item,Computers & Tech,1,163.22,163.22,MG,credit_card,Marketplace Direct,Completed
OLIST-116712,CUST-BR-3439,2017-05-18,PRD-RELO-525,Watches & Gifts Item,Watches & Gifts,1,207.58,207.58,SP,credit_card,Marketplace Direct,Completed
OLIST-116713,CUST-BR-2404,2017-12-03,PRD-INFO-406,Computers & Tech Item,Computers & Tech,1,167.38,167.38,SP,credit_card,Marketplace Direct,Completed
OLIST-116714,CUST-BR-6164,2018-04-30,PRD-MOVE-635,Furniture & Decor Item,Furniture & Decor,1,87.72,87.72,SP,credit_card,Marketplace Direct,Completed
OLIST-116715,CUST-BR-5222,2016-12-25,PRD-MOVE-273,Furniture & Decor Item,Furniture & Decor,1,90.74,90.74,RS,voucher,Marketplace Direct,Completed
OLIST-116716,CUST-BR-2853,2017-06-09,PRD-ESPO-309,Sports & Leisure Item,Sports & Leisure,1,139.13,139.13,SP,credit_card,Marketplace Direct,Completed
OLIST-116717,CUST-BR-7159,2018-01-14,PRD-MOVE-766,Furniture & Decor Item,Furniture & Decor,1,114.04,114.04,PE,credit_card,Marketplace Direct,Completed
OLIST-116718,CUST-BR-2712,2017-07-26,PRD-CAMA-387,"Bed, Bath & Table Item","Bed, Bath & Table",1,65.21,65.21,RJ,credit_card,Marketplace Direct,Completed
OLIST-116719,CUST-BR-5012,2017-11-13,PRD-INFO-784,Computers & Tech Item,Computers & Tech,1,168.05,168.05,PE,credit_card,Marketplace Direct,Completed
OLIST-116720,CUST-BR-3016,2017-05-18,PRD-RELO-535,Watches & Gifts Item,Watches & Gifts,1,209.81,209.81,SP,credit_card,Marketplace Direct,Completed
OLIST-116721,CUST-BR-3150,2017-09-02,PRD-RELO-478,Watches & Gifts Item,Watches & Gifts,1,143.24,143.24,MG,credit_card,Marketplace Direct,Completed
OLIST-116722,CUST-BR-5761,2017-12-26,PRD-ESPO-167,Sports & Leisure Item,Sports & Leisure,1,102.41,102.41,SP,credit_card,Marketplace Direct,Completed
OLIST-116723,CUST-BR-1994,2017-05-09,PRD-RELO-454,Watches & Gifts Item,Watches & Gifts,1,161.97,161.97,DF,boleto,Marketplace Direct,Completed
OLIST-116724,CUST-BR-5265,2018-06-18,PRD-MOVE-131,Furniture & Decor Item,Furniture & Decor,1,92.04,92.04,MG,credit_card,Marketplace Direct,Completed
OLIST-116725,CUST-BR-7362,2017-07-17,PRD-BELE-516,Health & Beauty Item,Health & Beauty,1,115.65,115.65,DF,voucher,Marketplace Direct,Completed
OLIST-116726,CUST-BR-3068,2018-05-26,PRD-CAMA-417,"Bed, Bath & Table Item","Bed, Bath & Table",1,49.22,49.22,SP,credit_card,Marketplace Direct,Completed
OLIST-116727,CUST-BR-2996,2018-08-25,PRD-MOVE-531,Furniture & Decor Item,Furniture & Decor,1,122.05,122.05,SP,credit_card,Marketplace Direct,Completed
OLIST-116728,CUST-BR-6524,2017-06-17,PRD-ESPO-407,Sports & Leisure Item,Sports & Leisure,1,100.23,100.23,SC,voucher,Marketplace Direct,Completed
OLIST-116729,CUST-BR-4189,2018-03-18,PRD-MOVE-100,Furniture & Decor Item,Furniture & Decor,1,86.52,86.52,RJ,credit_card,Marketplace Direct,Completed
OLIST-116730,CUST-BR-3117,2017-03-25,PRD-ESPO-218,Sports & Leisure Item,Sports & Leisure,1,89.97,89.97,RJ,credit_card,Marketplace Direct,Completed
OLIST-116731,CUST-BR-1714,2017-08-26,PRD-CAMA-579,"Bed, Bath & Table Item","Bed, Bath & Table",1,59.57,59.57,RS,credit_card,Marketplace Direct,Completed
OLIST-116732,CUST-BR-6437,2016-11-23,PRD-RELO-636,Watches & Gifts Item,Watches & Gifts,1,175.7,175.7,SP,credit_card,Marketplace Direct,Completed
OLIST-116733,CUST-BR-1326,2018-06-09,PRD-MOVE-991,Furniture & Decor Item,Furniture & Decor,1,93.85,93.85,SP,credit_card,Marketplace Direct,Completed
OLIST-116734,CUST-BR-2457,2018-02-16,PRD-BELE-157,Health & Beauty Item,Health & Beauty,1,94.4,94.4,RJ,boleto,Marketplace Direct,Completed
OLIST-116735,CUST-BR-1021,2018-01-29,PRD-BELE-612,Health & Beauty Item,Health & Beauty,1,139.43,139.43,SP,boleto,Marketplace Direct,Completed
OLIST-116736,CUST-BR-2171,2018-02-03,PRD-ESPO-190,Sports & Leisure Item,Sports & Leisure,1,80.59,80.59,MG,boleto,Marketplace Direct,Completed
OLIST-116737,CUST-BR-3561,2017-04-14,PRD-ESPO-963,Sports & Leisure Item,Sports & Leisure,1,123.86,123.86,SP,credit_card,Marketplace Direct,Completed
OLIST-116738,CUST-BR-7838,2017-12-26,PRD-RELO-857,Watches & Gifts Item,Watches & Gifts,1,241.9,241.9,SP,voucher,Marketplace Direct,Completed
OLIST-116739,CUST-BR-6875,2018-01-11,PRD-BELE-481,Health & Beauty Item,Health & Beauty,1,103.24,103.24,SP,credit_card,Marketplace Direct,Completed
OLIST-116740,CUST-BR-2822,2016-12-03,PRD-MOVE-633,Furniture & Decor Item,Furniture & Decor,1,75.6,75.6,SP,credit_card,Marketplace Direct,Completed
OLIST-116741,CUST-BR-6659,2018-03-29,PRD-RELO-850,Watches & Gifts Item,Watches & Gifts,1,184.02,184.02,SP,credit_card,Marketplace Direct,Completed
OLIST-116742,CUST-BR-1153,2018-07-19,PRD-ESPO-778,Sports & Leisure Item,Sports & Leisure,1,111.2,111.2,SP,credit_card,Marketplace Direct,Completed
OLIST-116743,CUST-BR-6989,2018-05-28,PRD-RELO-569,Watches & Gifts Item,Watches & Gifts,1,230.22,230.22,SP,credit_card,Marketplace Direct,Completed
OLIST-116744,CUST-BR-2387,2018-08-17,PRD-MOVE-446,Furniture & Decor Item,Furniture & Decor,1,85.84,85.84,PE,debit_card,Marketplace Direct,Completed
OLIST-116745,CUST-BR-5648,2017-03-19,PRD-RELO-383,Watches & Gifts Item,Watches & Gifts,1,228.8,228.8,SP,credit_card,Marketplace Direct,Completed
OLIST-116746,CUST-BR-1243,2016-10-03,PRD-RELO-408,Watches & Gifts Item,Watches & Gifts,1,231.17,231.17,GO,credit_card,Marketplace Direct,Completed
OLIST-116747,CUST-BR-7920,2016-12-15,PRD-ESPO-630,Sports & Leisure Item,Sports & Leisure,1,174.89,174.89,MG,voucher,Marketplace Direct,Completed
OLIST-116748,CUST-BR-2689,2018-03-23,PRD-CAMA-813,"Bed, Bath & Table Item","Bed, Bath & Table",1,110.31,110.31,SP,credit_card,Marketplace Direct,Completed
OLIST-116749,CUST-BR-2207,2018-01-15,PRD-RELO-331,Watches & Gifts Item,Watches & Gifts,1,248.91,248.91,RS,boleto,Marketplace Direct,Completed
OLIST-116750,CUST-BR-2082,2017-05-09,PRD-RELO-408,Watches & Gifts Item,Watches & Gifts,1,279.89,279.89,GO,credit_card,Marketplace Direct,Completed
OLIST-116751,CUST-BR-1380,2017-08-15,PRD-RELO-629,Watches & Gifts Item,Watches & Gifts,1,207.2,207.2,MG,credit_card,Marketplace Direct,Completed
OLIST-116752,CUST-BR-6309,2018-01-21,PRD-RELO-609,Watches & Gifts Item,Watches & Gifts,1,169.25,169.25,RS,credit_card,Marketplace Direct,Completed
OLIST-116753,CUST-BR-7712,2017-07-30,PRD-MOVE-553,Furniture & Decor Item,Furniture & Decor,1,82.7,82.7,BA,credit_card,Marketplace Direct,Completed
OLIST-116754,CUST-BR-8240,2016-11-13,PRD-BELE-383,Health & Beauty Item,Health & Beauty,1,125.05,125.05,SP,voucher,Marketplace Direct,Completed
OLIST-116755,CUST-BR-5805,2017-06-05,PRD-BELE-767,Health & Beauty Item,Health & Beauty,1,106.04,106.04,SP,credit_card,Marketplace Direct,Completed
OLIST-116756,CUST-BR-3177,2018-08-29,PRD-MOVE-238,Furniture & Decor Item,Furniture & Decor,1,92.31,92.31,MG,credit_card,Marketplace Direct,Completed
OLIST-116757,CUST-BR-1283,2017-11-24,PRD-INFO-725,Computers & Tech Item,Computers & Tech,1,189.28,189.28,BA,credit_card,Marketplace Direct,Completed
OLIST-116758,CUST-BR-6080,2017-02-17,PRD-MOVE-678,Furniture & Decor Item,Furniture & Decor,1,77.58,77.58,RJ,boleto,Marketplace Direct,Completed
OLIST-116759,CUST-BR-6706,2018-02-13,PRD-CAMA-555,"Bed, Bath & Table Item","Bed, Bath & Table",1,101.85,101.85,SP,credit_card,Marketplace Direct,Completed
OLIST-116760,CUST-BR-4207,2017-03-28,PRD-RELO-380,Watches & Gifts Item,Watches & Gifts,1,215.39,215.39,MG,voucher,Marketplace Direct,Completed
OLIST-116761,CUST-BR-5875,2017-09-26,PRD-ESPO-857,Sports & Leisure Item,Sports & Leisure,1,110.18,110.18,RJ,credit_card,Marketplace Direct,Completed
OLIST-116762,CUST-BR-3094,2018-07-23,PRD-MOVE-869,Furniture & Decor Item,Furniture & Decor,1,117.1,117.1,SP,credit_card,Marketplace Direct,Completed
OLIST-116763,CUST-BR-6528,2018-08-23,PRD-ESPO-299,Sports & Leisure Item,Sports & Leisure,1,173.81,173.81,RS,credit_card,Marketplace Direct,Completed
OLIST-116764,CUST-BR-4820,2018-01-08,PRD-CAMA-349,"Bed, Bath & Table Item","Bed, Bath & Table",1,107.61,107.61,SP,credit_card,Marketplace Direct,Completed
OLIST-116765,CUST-BR-2818,2018-01-10,PRD-BELE-646,Health & Beauty Item,Health & Beauty,1,163.83,163.83,RJ,credit_card,Marketplace Direct,Completed
OLIST-116766,CUST-BR-6826,2018-03-25,PRD-INFO-676,Computers & Tech Item,Computers & Tech,1,111.67,111.67,SP,boleto,Marketplace Direct,Completed
OLIST-116767,CUST-BR-4236,2017-06-15,PRD-BELE-183,Health & Beauty Item,Health & Beauty,1,135.81,135.81,MG,credit_card,Marketplace Direct,Completed
OLIST-116768,CUST-BR-1594,2017-07-19,PRD-BELE-595,Health & Beauty Item,Health & Beauty,1,130.15,130.15,SP,credit_card,Marketplace Direct,Completed
OLIST-116769,CUST-BR-3162,2017-07-28,PRD-INFO-813,Computers & Tech Item,Computers & Tech,1,205.41,205.41,RJ,credit_card,Marketplace Direct,Completed
OLIST-116770,CUST-BR-4566,2018-04-22,PRD-RELO-513,Watches & Gifts Item,Watches & Gifts,1,157.83,157.83,SP,credit_card,Marketplace Direct,Completed
OLIST-116771,CUST-BR-7828,2017-12-12,PRD-INFO-921,Computers & Tech Item,Computers & Tech,1,131.18,131.18,SP,voucher,Marketplace Direct,Completed
OLIST-116772,CUST-BR-3552,2018-01-19,PRD-ESPO-356,Sports & Leisure Item,Sports & Leisure,1,90.65,90.65,RJ,debit_card,Marketplace Direct,Completed
OLIST-116773,CUST-BR-5964,2017-03-07,PRD-CAMA-248,"Bed, Bath & Table Item","Bed, Bath & Table",1,108.04,108.04,SP,credit_card,Marketplace Direct,Completed
OLIST-116774,CUST-BR-1330,2018-08-13,PRD-RELO-534,Watches & Gifts Item,Watches & Gifts,1,253.02,253.02,SC,credit_card,Marketplace Direct,Completed
OLIST-116775,CUST-BR-7888,2016-11-24,PRD-INFO-920,Computers & Tech Item,Computers & Tech,1,141.55,141.55,MG,voucher,Marketplace Direct,Completed
OLIST-116776,CUST-BR-4941,2016-10-10,PRD-CAMA-931,"Bed, Bath & Table Item","Bed, Bath & Table",1,105.91,105.91,SP,credit_card,Marketplace Direct,Completed
OLIST-116777,CUST-BR-4240,2017-07-20,PRD-RELO-512,Watches & Gifts Item,Watches & Gifts,1,221.65,221.65,SP,credit_card,Marketplace Direct,Completed
OLIST-116778,CUST-BR-7911,2017-03-10,PRD-BELE-691,Health & Beauty Item,Health & Beauty,1,120.48,120.48,MG,credit_card,Marketplace Direct,Completed
OLIST-116779,CUST-BR-7019,2017-04-29,PRD-MOVE-493,Furniture & Decor Item,Furniture & Decor,1,108.14,108.14,SP,boleto,Marketplace Direct,Completed
OLIST-116780,CUST-BR-3068,2017-09-15,PRD-CAMA-677,"Bed, Bath & Table Item","Bed, Bath & Table",1,77.36,77.36,SP,debit_card,Marketplace Direct,Completed
OLIST-116781,CUST-BR-4948,2016-12-23,PRD-CAMA-752,"Bed, Bath & Table Item","Bed, Bath & Table",1,105.54,105.54,BA,credit_card,Marketplace Direct,Completed
OLIST-116782,CUST-BR-7388,2018-06-14,PRD-RELO-570,Watches & Gifts Item,Watches & Gifts,1,179.79,179.79,RS,credit_card,Marketplace Direct,Completed
OLIST-116783,CUST-BR-4005,2017-07-08,PRD-ESPO-255,Sports & Leisure Item,Sports & Leisure,1,122.05,122.05,SP,credit_card,Marketplace Direct,Completed
OLIST-116784,CUST-BR-6792,2018-08-27,PRD-CAMA-916,"Bed, Bath & Table Item","Bed, Bath & Table",1,83.31,83.31,PR,credit_card,Marketplace Direct,Completed
OLIST-116785,CUST-BR-4919,2016-12-19,PRD-ESPO-560,Sports & Leisure Item,Sports & Leisure,1,89.51,89.51,RS,credit_card,Marketplace Direct,Completed
OLIST-116786,CUST-BR-4643,2017-07-19,PRD-RELO-795,Watches & Gifts Item,Watches & Gifts,1,170.5,170.5,RJ,credit_card,Marketplace Direct,Completed
OLIST-116787,CUST-BR-8382,2018-04-01,PRD-BELE-835,Health & Beauty Item,Health & Beauty,1,49.08,49.08,PE,credit_card,Marketplace Direct,Completed
OLIST-116788,CUST-BR-4927,2016-11-30,PRD-BELE-119,Health & Beauty Item,Health & Beauty,1,193.46,193.46,SP,boleto,Marketplace Direct,Completed
